Housing_Id,Housing_type,City,Zip,H_State,Listed_on,Year_built
9782,SingleFamily,Topaz,96133,CA,2020-03-25,1975
9783,SingleFamily,Fresno,93721,CA,2020-04-10,1990
9784,SingleFamily,Clipper Mills,95930,CA,2020-04-13,1975
9787,MultiFamily,Los Gatos,95030,CA,2018-11-06,1906
9788,SingleFamily,Morgan Hill,95037,CA,2020-04-11,1963
9791,SingleFamily,Los Angeles,90002,CA,2020-03-27,1941
9792,Townhouse,Los Gatos,95032,CA,2020-04-10,1972
9793,Condo,San Mateo,94403,CA,2019-03-27,1965
9795,SingleFamily,Los Angeles,90034,CA,2020-03-05,1939
9796,Townhouse,Watsonville,95076,CA,2020-04-08,1986
9797,SingleFamily,Redwood City,94062,CA,2019-04-27,1968
9799,SingleFamily,Morgan Hill,95037,CA,2020-04-06,1971
9800,SingleFamily,Los Angeles,90062,CA,2020-03-22,1922
9801,Condo,San Francisco,94105,CA,2020-02-14,1997
9802,SingleFamily,Los Gatos,95032,CA,2020-04-03,1959
9803,Condo,Los Angeles,90004,CA,2020-02-20,2011
9804,Condo,Watsonville,95076,CA,2020-02-28,2006
9805,SingleFamily,Los Gatos,95032,CA,2020-04-02,1967
9806,SingleFamily,Los Angeles,90016,CA,2019-06-15,1922
9809,SingleFamily,Big Pine,93513,CA,2020-03-19,1976
9811,SingleFamily,Los Angeles,90065,CA,2020-02-06,1910
9812,SingleFamily,Los Angeles,90022,CA,2020-03-12,1939
9813,MobileManufactured,Soquel,95073,CA,2019-10-26,1966
9814,SingleFamily,Culver City,90230,CA,2020-03-24,1953
9815,SingleFamily,Los Angeles,90066,CA,2020-03-12,1966
9816,SingleFamily,San Jose,95132,CA,2020-02-28,1969
9818,SingleFamily,Dobbins,95935,CA,2012-08-12,1956
9820,Condo,San Francisco,94114,CA,2020-03-11,2013
9823,SingleFamily,San Jose,95125,CA,2020-03-07,1938
9825,Condo,San Francisco,94133,CA,2020-05-01,1961
9827,SingleFamily,Watsonville,95076,CA,2020-03-25,1955
9828,SingleFamily,Los Angeles,90034,CA,2020-04-03,1940
9829,SingleFamily,Patagonia,85624,AZ,2014-06-11,2004
9831,SingleFamily,Redwood City,94062,CA,2020-03-13,1948
9832,SingleFamily,West Hollywood,90069,CA,2019-09-30,1998
9833,Condo,Culver City,90230,CA,2020-03-22,1973
9834,Condo,San Francisco,94109,CA,2019-12-11,1929
9835,SingleFamily,Los Angeles,90049,CA,2020-02-07,1947
9836,Condo,Los Angeles,90025,CA,2020-04-02,1984
9837,SingleFamily,Los Angeles,90066,CA,2019-06-22,1956
9839,SingleFamily,Los Angeles,90016,CA,2019-06-15,1937
9841,SingleFamily,San Jose,95129,CA,2020-04-21,1957
9844,SingleFamily,Los Angeles,90038,CA,2020-02-21,2020
9847,Condo,San Francisco,94105,CA,2020-04-01,1997
9848,SingleFamily,San Jose,95117,CA,2020-03-18,1955
9851,Townhouse,Cupertino,95014,CA,2020-03-25,1971
9852,SingleFamily,Aptos,95003,CA,2020-01-10,1971
9853,SingleFamily,McFarland,93250,CA,2020-03-03,2003
9855,SingleFamily,Los Angeles,90038,CA,2020-03-24,1923
9857,SingleFamily,Callahan,96014,CA,2020-03-09,1984
9860,SingleFamily,Los Angeles,90003,CA,2017-07-04,1910
9861,SingleFamily,Compton,90220,CA,2020-04-21,1916
9863,SingleFamily,Beverly Hills,90210,CA,2019-09-19,1922
9864,SingleFamily,Los Angeles,90003,CA,2020-03-07,1908
9865,SingleFamily,Los Angeles,90016,CA,2019-06-15,1924
9866,Condo,San Mateo,94401,CA,2020-04-01,1982
9868,SingleFamily,Culver City,90230,CA,2020-02-16,1939
9869,SingleFamily,Angwin,94508,CA,2020-03-30,1977
9870,SingleFamily,Los Angeles,90016,CA,2019-06-15,1923
9871,Condo,Los Angeles,90024,CA,2020-01-13,2005
9874,Condo,West Hollywood,90069,CA,2018-08-20,1963
9875,MultiFamily,San Francisco,94117,CA,2020-03-05,1986
9876,SingleFamily,Menlo Park,94025,CA,2020-04-17,1948
9877,SingleFamily,Coleville,96107,CA,2019-05-17,2005
9879,Condo,San Francisco,94104,CA,2019-09-06,2007
9881,SingleFamily,Milpitas,95035,CA,2020-03-27,1957
9882,Condo,Glendale,91204,CA,2020-04-01,1992
9883,SingleFamily,Felton,95018,CA,2020-04-02,1940
9884,SingleFamily,San Francisco,94122,CA,2020-02-25,1937
9885,SingleFamily,Los Angeles,90042,CA,2019-11-22,1922
9886,SingleFamily,Los Angeles,90047,CA,2019-05-17,1987
9887,SingleFamily,Los Angeles,90039,CA,2019-11-07,1922
9888,SingleFamily,Loleta,95551,CA,2020-03-19,2015
9889,SingleFamily,Prather,93651,CA,2020-04-29,1991
9891,SingleFamily,Nogales,85621,AZ,2020-03-21,1973
9892,"2 Story, Full",San Francisco,94110,CA,2020-03-10,1922
9894,SingleFamily,Los Angeles,90047,CA,2020-04-13,1939
9895,SingleFamily,San Bruno,94066,CA,2020-04-18,1959
9896,Condo,San Francisco,94107,CA,2019-12-13,1996
9897,Condo,San Francisco,94105,CA,2020-03-30,1991
9899,SingleFamily,Los Angeles,90044,CA,2020-04-04,1923
9900,SingleFamily,Edison,93220,CA,2020-02-16,2006
9901,SingleFamily,Forest Knolls,94933,CA,2020-04-21,1923
9902,Townhouse,San Jose,95139,CA,2020-03-25,1976
9903,SingleFamily,Los Angeles,90016,CA,2012-06-11,1941
9904,SingleFamily,Hydesville,95547,CA,2020-02-14,1987
9905,SingleFamily,San Francisco,94110,CA,2020-02-03,0
9906,SingleFamily,Sultana,93666,CA,2020-04-21,2011
9907,Condo,San Francisco,94103,CA,2020-02-26,2011
9909,SingleFamily,Brownsville,95919,CA,2015-01-23,1945
9910,Condo,Los Angeles,90049,CA,2020-04-30,1994
9911,Townhouse,Aptos,95003,CA,2020-04-15,2009
9912,Condo,San Francisco,94105,CA,2020-02-10,2006
9913,MultiFamily,Cupertino,95014,CA,2020-02-11,1968
9914,SingleFamily,Los Angeles,90066,CA,2020-02-27,1941
9916,Condo,San Francisco,94123,CA,2020-03-06,1923
9917,SingleFamily,Morgan Hill,95037,CA,2020-02-24,1977
9920,Condo,Milpitas,95035,CA,2020-03-14,2014
9921,SingleFamily,Rio Oso,95674,CA,2020-02-20,2002
9922,SingleFamily,Los Angeles,90041,CA,2019-08-12,1922
9923,SingleFamily,San Jose,95127,CA,2020-04-03,1976
9924,Condo,Pacifica,94044,CA,2020-03-12,1972
9925,SingleFamily,Los Angeles,90019,CA,2019-09-11,1930
9926,Condo,Capitola,95010,CA,2020-03-28,1977
9927,SingleFamily,Sonoita,85637,AZ,2020-03-07,2014
9928,SingleFamily,San Jose,95112,CA,2020-04-26,1904
9929,SingleFamily,San Mateo,94403,CA,2020-03-12,1964
9930,Condo,San Francisco,94118,CA,2019-09-22,1996
9931,Condo,San Francisco,94118,CA,2020-04-20,1908
9934,SingleFamily,Los Angeles,90065,CA,2020-02-27,1923
9935,Townhouse,Los Angeles,90025,CA,2020-03-13,1980
9936,Condo,San Jose,95128,CA,2020-03-26,1988
9940,SingleFamily,Pacifica,94044,CA,2020-03-05,1960
9941,SingleFamily,South San Francisco,94080,CA,2020-04-09,1949
9942,SingleFamily,San Jose,95118,CA,2020-04-07,1960
9943,Condo,Los Angeles,90042,CA,2020-02-28,2007
9945,Apartment,Parlier,93648,CA,2020-04-29,1987
9946,SingleFamily,San Jose,95122,CA,2020-04-02,1964
9947,SingleFamily,Belmont,94002,CA,2020-04-10,1965
9949,SingleFamily,Nogales,85621,AZ,2019-11-20,1934
9951,Condo,San Francisco,94109,CA,2020-03-02,2017
9952,SingleFamily,Smartsville,95977,CA,2020-03-07,2008
9953,SingleFamily,San Mateo,94404,CA,2020-03-03,1977
9954,SingleFamily,Palo Alto,94301,CA,2020-04-02,1939
9955,SingleFamily,Los Angeles,90077,CA,2020-02-19,1989
9957,Condo,Los Angeles,90013,CA,2020-03-06,1914
9958,SingleFamily,San Jose,95123,CA,2020-03-20,1968
9959,SingleFamily,Santa Cruz,95065,CA,2020-04-22,2004
9961,SingleFamily,Los Angeles,90007,CA,2020-03-12,1906
9962,Condo,San Jose,95118,CA,2020-02-28,1979
9963,Townhouse,Morgan Hill,95037,CA,2019-12-20,2019
9966,SingleFamily,Los Angeles,90036,CA,2019-12-11,1926
9968,Condo,San Francisco,94105,CA,2020-03-20,1991
9969,SingleFamily,San Jose,95117,CA,2020-03-30,1948
9970,SingleFamily,San Jose,95124,CA,2020-04-10,1956
9971,SingleFamily,Santa Clara,95051,CA,2020-03-28,1957
9973,SingleFamily,Los Angeles,90036,CA,2019-12-09,1926
9974,SingleFamily,Calipatria,92233,CA,2020-03-21,1937
9975,Condo,San Francisco,94110,CA,2020-02-14,2003
9976,SingleFamily,Redwood City,94061,CA,2020-03-31,1949
9977,Condo,Los Angeles,90024,CA,2020-03-11,1988
9978,SingleFamily,Saratoga,95070,CA,2020-03-02,1950
9979,SingleFamily,San Jose,95118,CA,2020-03-22,1962
9980,Condo,Los Angeles,90031,CA,2020-02-05,1925
9981,SingleFamily,San Jose,95126,CA,2020-04-07,1939
9983,Condo,San Jose,95138,CA,2020-04-16,1999
9984,SingleFamily,Maywood,90270,CA,2020-03-18,1926
9986,SingleFamily,Los Angeles,90066,CA,2020-03-31,1950
9987,SingleFamily,Los Gatos,95032,CA,2020-03-09,1958
9988,Condo,San Francisco,94123,CA,2020-05-01,0
9989,SingleFamily,San Francisco,94118,CA,2020-03-25,1912
9990,Townhouse,San Jose,95131,CA,2020-03-03,1977
9993,Condo,San Jose,95112,CA,2020-03-05,2005
9994,Condo,San Francisco,94114,CA,2020-04-15,1954
9995,SingleFamily,Campbell,95008,CA,2020-04-03,1959
9997,SingleFamily,Los Angeles,90042,CA,2020-03-19,1924
9999,SingleFamily,San Francisco,94112,CA,2020-04-09,1952
10001,SingleFamily,Los Angeles,90016,CA,2020-03-23,1926
10003,SingleFamily,Los Angeles,90047,CA,2020-04-24,1930
10004,SingleFamily,San Jose,95111,CA,2015-05-01,1977
10005,MobileManufactured,Dobbins,95935,CA,2018-05-04,2005
10006,SingleFamily,Beverly Hills,90212,CA,2020-03-05,1936
10008,SingleFamily,San Jose,95125,CA,2020-04-20,1956
10009,SingleFamily,Los Angeles,90016,CA,2020-01-02,1924
10011,Condo,Santa Clara,95051,CA,2020-03-27,1971
10012,Apartment,Mountain View,94040,CA,2020-03-12,1992
10013,Condo,San Francisco,94114,CA,2020-04-17,1885
10016,SingleFamily,San Francisco,94110,CA,2020-04-07,1900
10017,SingleFamily,Smith River,95567,CA,2020-03-27,2001
10018,SingleFamily,San Francisco,94110,CA,2014-05-15,1924
10020,SingleFamily,Santa Clara,95051,CA,2020-04-06,1963
10021,SingleFamily,Stinson Beach,94970,CA,2020-04-23,1991
10022,SingleFamily,Gasquet,95543,CA,2019-07-15,1959
10023,Condo,West Hollywood,90069,CA,2020-01-24,1965
10024,SingleFamily,Esparto,95627,CA,2019-12-18,1955
10025,SingleFamily,Palo Alto,94301,CA,2020-04-26,1984
10026,SingleFamily,Los Angeles,90065,CA,2020-03-28,1947
10028,Condo,San Jose,95123,CA,2020-03-27,1984
10029,SingleFamily,Palo Alto,94301,CA,2020-02-27,1930
10030,Condo,Los Angeles,90042,CA,2020-03-23,1982
10031,SingleFamily,Los Angeles,90039,CA,2020-02-21,2019
10033,SingleFamily,Stinson Beach,94970,CA,2019-09-06,1990
10035,SingleFamily,Los Angeles,90066,CA,2020-03-19,1930
10036,SingleFamily,Palo Alto,94306,CA,2020-04-08,1955
10039,SingleFamily,Lewiston,96052,CA,2019-03-07,1999
10041,Condo,Los Angeles,90028,CA,2020-03-03,2009
10042,Condo,Santa Clara,95050,CA,2011-05-21,1980
10043,Condo,Los Angeles,90015,CA,2019-10-19,2006
10045,Condo,Morgan Hill,95037,CA,2019-09-20,2019
10046,SingleFamily,Los Angeles,90001,CA,2020-04-07,1926
10047,SingleFamily,San Mateo,94404,CA,2020-04-04,1977
10048,SingleFamily,Los Angeles,90022,CA,2020-03-25,1948
10049,SingleFamily,San Francisco,94131,CA,2020-04-05,2004
10054,SingleFamily,Berkeley,94704,CA,2017-08-23,2004
10055,SingleFamily,South San Francisco,94080,CA,2020-01-26,1954
10056,SingleFamily,San Jose,95132,CA,2020-02-20,1976
10057,SingleFamily,Arbuckle,95912,CA,2020-03-02,1978
10059,Condo,San Francisco,94115,CA,2020-04-23,1961
10061,SingleFamily,Santa Clara,95054,CA,2020-03-15,1961
10062,SingleFamily,Beverly Hills,90210,CA,2019-10-11,2020
10063,SingleFamily,Pala,92059,CA,2020-03-23,2014
10064,SingleFamily,San Francisco,94117,CA,2020-02-13,1900
10065,SingleFamily,Redwood City,94062,CA,2020-03-03,1926
10066,Condo,Palo Alto,94303,CA,2020-05-05,1972
10067,SingleFamily,South San Francisco,94080,CA,2020-03-26,1953
10068,Condo,Los Angeles,90032,CA,2020-03-05,1983
10069,SingleFamily,San Mateo,94404,CA,2020-03-02,1977
10071,SingleFamily,Mill Creek,96061,CA,2019-10-04,1940
10072,Condo,Morgan Hill,95037,CA,2019-09-06,2019
10074,SingleFamily,South San Francisco,94080,CA,2020-02-21,1922
10075,Condo,San Francisco,94112,CA,2020-05-01,0
10076,Condo,Los Angeles,90040,CA,2020-01-22,1995
10077,SingleFamily,Bayside,95524,CA,2020-02-06,1964
10080,MobileManufactured,Earp,92242,CA,2020-01-28,2005
10081,SingleFamily,Angwin,94508,CA,2020-03-09,1976
10082,SingleFamily,Arbuckle,95912,CA,2019-12-21,1938
10084,SingleFamily,Los Angeles,90028,CA,2020-03-14,2015
10086,SingleFamily,Sonoita,85637,AZ,2020-01-28,1996
10088,SingleFamily,Stockton,95202,CA,2020-01-01,1915
10089,Condo,San Francisco,94109,CA,2019-12-02,1914
10090,Condo,San Mateo,94401,CA,2020-02-06,1981
10092,Condo,San Francisco,94115,CA,2015-11-01,1961
10093,MobileManufactured,Gilroy,95020,CA,2015-07-02,2000
10094,SingleFamily,Maywood,90270,CA,2020-03-24,1936
10095,MultiFamily,Los Angeles,90032,CA,2018-12-11,1947
10097,Condo,Mountain View,94043,CA,2020-03-13,1970
10098,SingleFamily,San Carlos,94070,CA,2020-04-06,1946
10100,SingleFamily,San Jose,95124,CA,2020-03-14,1956
10102,SingleFamily,Los Altos,94024,CA,2020-04-10,1959
10103,MobileManufactured,San Jose,95111,CA,2020-02-12,1981
10104,Condo,Berkeley,94704,CA,2020-04-15,2003
10105,SingleFamily,Penngrove,94951,CA,2020-04-03,2013
10106,SingleFamily,Rough And Ready,95975,CA,2020-03-14,1967
10110,Townhouse,Campbell,95008,CA,2020-03-28,1981
10112,SingleFamily,Los Angeles,90019,CA,2019-06-18,1923
10114,Condo,Los Angeles,90049,CA,2020-03-28,1969
10116,SingleFamily,Sunnyvale,94087,CA,2020-04-07,1967
10117,SingleFamily,Los Altos,94024,CA,2020-04-10,1958
10118,Condo,Los Angeles,90016,CA,2020-04-06,1928
10119,SingleFamily,San Jose,95123,CA,2020-03-23,1976
10120,SingleFamily,Santa Cruz,95060,CA,2020-04-04,1959
10121,SingleFamily,Los Angeles,90065,CA,2020-03-21,1938
10122,MultiFamily,San Francisco,94103,CA,2020-04-01,2000
10124,SingleFamily,Los Angeles,90049,CA,2019-08-08,1941
10125,Townhouse,Santa Cruz,95060,CA,2015-08-31,1978
10126,SingleFamily,San Francisco,94116,CA,2020-04-06,1948
10127,SingleFamily,Los Angeles,90044,CA,2020-04-09,1928
10128,Hi-Rise (9+),San Francisco,94109,CA,2020-04-03,1963
10129,SingleFamily,San Jose,95130,CA,2020-03-03,1960
10131,Condo,San Mateo,94401,CA,2020-03-23,1983
10132,SingleFamily,Tomales,94971,CA,2020-01-31,1994
10135,SingleFamily,San Carlos,94070,CA,2012-05-31,1996
10138,SingleFamily,San Francisco,94117,CA,2020-03-06,0
10139,SingleFamily,Tubac,85646,AZ,2020-01-01,2008
10141,SingleFamily,San Francisco,94116,CA,2020-03-01,1927
10142,SingleFamily,San Francisco,94124,CA,2020-02-14,1913
10143,MultiFamily,Los Angeles,90023,CA,2020-02-04,1923
10144,SingleFamily,Palo Alto,94306,CA,2020-04-30,1945
10145,MobileManufactured,Soquel,95073,CA,2018-05-26,2003
10146,Condo,San Jose,95126,CA,2020-04-06,1977
10147,SingleFamily,Los Angeles,90063,CA,2020-02-03,1973
10148,SingleFamily,Campbell,95008,CA,2020-04-04,1948
10149,2 Story,San Francisco,94112,CA,2020-02-28,1924
10150,SingleFamily,Gilroy,95020,CA,2015-10-23,2000
10151,SingleFamily,San Jose,95148,CA,2020-04-05,2003
10152,Townhouse,Los Angeles,90004,CA,2019-04-24,2019
10153,SingleFamily,Los Angeles,90065,CA,2020-04-16,1955
10155,SingleFamily,San Jose,95118,CA,2020-04-25,1960
10158,SingleFamily,Los Angeles,90047,CA,2010-01-27,1922
10160,SingleFamily,Los Angeles,90042,CA,2015-07-17,1919
10161,SingleFamily,Felton,95018,CA,2019-03-20,1965
10162,Condo,San Francisco,94115,CA,2020-02-07,1905
10165,SingleFamily,Pixley,93256,CA,2020-03-30,1974
10166,SingleFamily,Los Gatos,95030,CA,2020-03-11,1930
10168,Condo,West Hollywood,90069,CA,2020-04-08,1973
10169,SingleFamily,Laytonville,95454,CA,2020-02-14,1956
10172,Condo,Los Angeles,90031,CA,2020-03-30,2006
10173,SingleFamily,Redwood City,94061,CA,2020-04-01,1950
10174,SingleFamily,Los Angeles,90049,CA,2019-04-03,1976
10175,SingleFamily,Pine Mountain Club,93222,CA,2020-01-31,1991
10176,Apartment,Los Angeles,90016,CA,2018-08-15,1922
10177,Townhouse,Pacifica,94044,CA,2020-04-06,1973
10178,SingleFamily,Weott,95571,CA,2019-11-05,1958
10181,Condo,Pacifica,94044,CA,2020-02-14,1985
10182,SingleFamily,Los Angeles,90018,CA,2020-04-19,1910
10183,SingleFamily,Los Angeles,90043,CA,2020-03-13,1920
10186,SingleFamily,Los Angeles,90002,CA,2020-04-10,1935
10187,SingleFamily,Pope Valley,94567,CA,2020-02-25,1970
10188,SingleFamily,Redwood City,94062,CA,2020-04-23,1964
10189,SingleFamily,Los Angeles,90063,CA,2020-03-25,1927
10190,Condo,West Hollywood,90069,CA,2020-02-09,2009
10191,SingleFamily,Belmont,94002,CA,2020-03-12,1927
10193,Townhouse,San Jose,95118,CA,2020-02-04,1977
10195,SingleFamily,Los Angeles,90001,CA,2020-03-16,1952
10197,Townhouse,Los Angeles,90025,CA,2020-03-19,1981
10198,SingleFamily,Gilroy,95020,CA,2020-03-03,1971
10199,SingleFamily,Santa Cruz,95060,CA,2019-10-17,1900
10201,Townhouse,San Francisco,94117,CA,2020-02-19,1979
10202,SingleFamily,Los Angeles,90047,CA,2020-03-31,1930
10204,Condo,Los Angeles,90042,CA,2020-04-13,1982
10205,SingleFamily,Redwood City,94061,CA,2020-04-12,1954
10206,SingleFamily,San Jose,95124,CA,2016-02-04,1956
10208,SingleFamily,San Jose,95131,CA,2020-03-26,1985
10210,Condo,San Francisco,94109,CA,2016-04-13,1991
10211,SingleFamily,San Francisco,94131,CA,2019-11-01,0
10212,Townhouse,San Jose,95111,CA,2020-04-04,2016
10213,Condo,Los Angeles,90004,CA,2020-03-19,2007
10214,SingleFamily,San Bruno,94066,CA,2020-04-11,1960
10217,SingleFamily,Crows Landing,95313,CA,2010-01-08,1995
10218,Condo,Watsonville,95076,CA,2019-10-11,1974
10221,Unknown,Los Alamos,93440,CA,2020-03-10,2004
10223,SingleFamily,Ben Lomond,95005,CA,2020-03-28,1981
10226,Condo,Cupertino,95014,CA,2020-04-27,2003
10228,SingleFamily,Compton,90220,CA,2020-03-03,1952
10229,SingleFamily,Los Gatos,95032,CA,2020-04-23,1914
10230,Townhouse,Los Angeles,90008,CA,2020-03-18,2002
10232,SingleFamily,Beverly Hills,90210,CA,2019-02-26,2019
10233,SingleFamily,San Francisco,94123,CA,2020-05-01,1925
10234,SingleFamily,Midway City,92655,CA,2012-04-16,1936
10236,Condo,San Francisco,94107,CA,2019-11-22,2001
10237,Townhouse,Sunnyvale,94089,CA,2020-01-15,2020
10238,SingleFamily,Esparto,95627,CA,2020-04-19,1957
10240,SingleFamily,San Mateo,94401,CA,2020-04-12,1951
10241,MultiFamily,Santa Clara,95051,CA,2020-04-29,1960
10242,SingleFamily,Palo Alto,94301,CA,2016-04-28,1920
10243,SingleFamily,San Francisco,94132,CA,2020-05-06,2016
10244,SingleFamily,Santa Clara,95051,CA,2020-04-07,1952
10245,SingleFamily,Los Angeles,90016,CA,2020-03-26,1944
10246,Single Family,Shasta,96087,CA,2019-10-04,2008
10248,Condo,San Francisco,94114,CA,2019-11-08,1905
10249,SingleFamily,San Jose,95126,CA,2020-04-14,1924
10250,SingleFamily,Los Angeles,90042,CA,2020-03-09,1943
10251,Townhouse,San Jose,95117,CA,2020-03-21,1976
10252,Condo,Capitola,95010,CA,2020-04-20,1972
10253,SingleFamily,San Francisco,94124,CA,2020-03-10,1940
10254,SingleFamily,Sunnyvale,94087,CA,2020-04-07,1966
10257,SingleFamily,Los Angeles,90039,CA,2020-01-30,1958
10258,Condo,West Hollywood,90069,CA,2020-04-15,1979
10260,SingleFamily,Los Angeles,90064,CA,2019-10-26,1925
10264,SingleFamily,Los Angeles,90026,CA,2020-01-16,2019
10266,SingleFamily,Los Angeles,90048,CA,2019-10-30,1929
10267,Condo,Los Angeles,90004,CA,2020-04-16,2019
10268,SingleFamily,San Francisco,94121,CA,2020-03-13,1917
10269,SingleFamily,Compton,90222,CA,2020-04-09,1948
10270,SingleFamily,Los Angeles,90047,CA,2020-04-03,1991
10271,Condo,Los Angeles,90046,CA,2019-12-27,1960
10272,SingleFamily,Saratoga,95070,CA,2020-05-06,1952
10273,SingleFamily,Los Angeles,90066,CA,2020-02-13,1956
10276,Condo,Los Angeles,90005,CA,2020-03-27,2008
10277,SingleFamily,Stratford,93266,CA,2020-04-29,1977
10278,SingleFamily,San Carlos,94070,CA,2020-04-01,1948
10281,SingleFamily,Bangor,95914,CA,2020-04-08,1989
10282,SingleFamily,Los Angeles,90047,CA,2020-03-21,1941
10283,SingleFamily,San Mateo,94404,CA,2020-04-02,1969
10284,SingleFamily,Brownsville,95919,CA,2020-02-18,1976
10285,SingleFamily,Los Angeles,90049,CA,2017-03-23,1946
10286,SingleFamily,Millbrae,94030,CA,2020-02-27,1963
10287,SingleFamily,Los Angeles,90003,CA,2020-02-19,1925
10290,SingleFamily,Los Angeles,90008,CA,2020-01-28,1938
10292,SingleFamily,Los Angeles,90020,CA,2020-03-25,1940
10293,SingleFamily,San Francisco,94116,CA,2020-02-07,1946
10294,Condo,San Francisco,94110,CA,2020-04-06,1992
10295,SingleFamily,San Jose,95127,CA,2020-03-03,1957
10296,Condo,West Hollywood,90069,CA,2018-04-11,1965
10297,SingleFamily,Los Angeles,90027,CA,2019-10-31,1940
10298,SingleFamily,Sonoita,85637,AZ,2019-08-29,2003
10299,Condo,Los Angeles,90015,CA,2019-09-27,2005
10301,SingleFamily,San Francisco,94127,CA,2020-02-21,1958
10302,SingleFamily,Los Angeles,90026,CA,2020-02-06,2020
10303,SingleFamily,Cupertino,95014,CA,2020-04-16,1968
10304,SingleFamily,Los Angeles,90040,CA,2020-04-14,1941
10305,Condo,Los Angeles,90004,CA,2020-04-06,1972
10306,SingleFamily,San Francisco,94121,CA,2020-03-13,1938
10307,SingleFamily,Santa Cruz,95062,CA,2020-04-02,1931
10309,SingleFamily,San Carlos,94070,CA,2020-01-31,1995
10311,SingleFamily,Prather,93651,CA,2019-10-28,1987
10314,SingleFamily,Compton,90221,CA,2020-04-16,1949
10318,Condo,San Carlos,94070,CA,2016-10-14,1988
10319,SingleFamily,Los Angeles,90001,CA,2020-01-31,1901
10320,Townhouse,Diablo,94528,CA,2020-02-12,1918
10321,SingleFamily,San Francisco,94117,CA,2020-05-04,1904
10323,Condo,Capitola,95010,CA,2020-05-04,1973
10325,Condo,Culver City,90230,CA,2020-04-11,1973
10326,SingleFamily,Armona,93202,CA,2020-04-09,1986
10327,SingleFamily,San Jose,95124,CA,2020-04-14,1963
10328,SingleFamily,Hydesville,95547,CA,2019-04-23,2001
10329,SingleFamily,Yermo,92398,CA,2019-02-17,2004
10330,Condo,San Jose,95135,CA,2019-11-22,1988
10331,Condo,Glendale,91204,CA,2020-04-24,1992
10332,SingleFamily,Somis,93066,CA,2019-08-12,1957
10333,Condo,Los Angeles,90008,CA,2020-03-05,1962
10334,SingleFamily,Los Angeles,90065,CA,2020-03-27,1965
10335,SingleFamily,San Jose,95111,CA,2020-04-04,1962
10339,SingleFamily,San Francisco,94116,CA,2020-04-09,1947
10340,SingleFamily,Soquel,95073,CA,2012-08-06,1985
10341,SingleFamily,San Mateo,94403,CA,2020-04-13,1953
10342,Townhouse,San Jose,95120,CA,2020-03-07,1975
10343,SingleFamily,Los Gatos,95030,CA,2020-05-01,1954
10345,SingleFamily,Palo Alto,94303,CA,2020-02-10,1954
10346,Condo,San Jose,95123,CA,2020-03-03,1985
10347,SingleFamily,Boulder Creek,95006,CA,2020-04-23,1941
10348,Condo,Kirkwood,95646,CA,2019-09-30,2008
10349,SingleFamily,Compton,90221,CA,2020-04-27,1950
10350,SingleFamily,Los Angeles,90031,CA,2020-04-09,1912
10351,SingleFamily,Atherton,94027,CA,2020-02-10,1949
10352,SingleFamily,Honeydew,95545,CA,2020-01-31,2003
10353,SingleFamily,Los Angeles,90031,CA,2020-01-25,2006
10354,SingleFamily,Los Angeles,90045,CA,2020-04-01,1950
10355,SingleFamily,Campbell,95008,CA,2018-11-27,1950
10356,SingleFamily,San Francisco,94110,CA,2020-02-27,1914
