Housing_Id,tax_assesses_value,annual_tax_amount,listed_price,last_sold_price,sold_price
8993,618370.0,8353.0,1680000,203500.0,1715000
8994,665855.0,8307.0,1195000,640000.0,1275000
8996,676518.0,8865.0,769000,625000.0,818000
8998,786311.7560919907,9956.843817385054,1100000,807853.7111515519,1500000
8999,692327.0,10127.0,1040000,630000.0,1025000
9000,786311.7560919907,9956.843817385054,319000,807853.7111515519,320000
9001,585146.0,8259.0,2300000,807853.7111515519,2410000
9003,1784286.0,20144.0,1688888,1715000.0,1880000
9004,594885.0,7522.0,2299000,807853.7111515519,2450000
9005,1642355.0,19814.0,1245000,1300000.0,3075000
9007,773459.0,9721.0,985000,704000.0,1060000
9008,588000.0,7151.0,600000,588000.0,600000
9012,1061208.0,13761.0,1299000,1000000.0,1400000
9014,172645.0,2297.0,865000,807853.7111515519,820000
9016,52545.0,657.0,1200000,807853.7111515519,1140000
9017,140043.0,1519.0,399000,807853.7111515519,365000
9018,405000.0,5605.0,599000,405000.0,610000
9019,893000.0,9685.0,1699000,905000.0,1634500
9020,786311.7560919907,9956.843817385054,995000,680000.0,940000
9022,445960.0,5577.0,649000,412000.0,676000
9023,85928.0,1871.0,1449000,807853.7111515519,1379000
9024,394088.0,4870.0,585000,807853.7111515519,585000
9025,447780.0,4956.0,450000,807853.7111515519,446000
9026,540458.0,8216.0,938000,459000.0,960000
9027,31175.0,1043.0,749000,590000.0,775000
9028,786311.7560919907,9956.843817385054,940000,807853.7111515519,890000
9029,419139.0,7134.0,999998,279000.0,1075000
9030,194711.0,2116.0,359950,175200.0,347500
9031,1036188.0,12718.0,2395000,880000.0,2295000
9032,636280.0,7051.0,1250000,250000.0,975000
9033,155048.0,1929.0,535000,807853.7111515519,500000
9034,240000.0,2552.0,275000,175000.0,260000
9035,636724.0,7742.0,880000,807853.7111515519,1022500
9036,3104033.0,37857.0,3195000,2925000.0,3275000
9037,108885.0,1355.0,1050000,807853.7111515519,1150000
9038,999710.0,12460.0,2495000,807853.7111515519,2507000
9039,867000.0,10520.0,1295000,807853.7111515519,1250000
9040,1185186.0,14860.0,1395000,1035000.0,1580000
9041,503117.0,6932.0,595000,807853.7111515519,580000
9042,344298.0,5685.0,499000,245000.0,535000
9044,92260.0,1234.0,1449950,807853.7111515519,1405000
9045,786311.7560919907,9956.843817385054,245000,219000.0,209000
9049,846728.0,10804.0,1375000,905000.0,1450000
9050,1056742.0,13113.0,899000,130000.0,1675000
9053,1620925.0,19606.0,2575000,1356000.0,2425000
9054,1765000.0,21041.0,1795000,2250000.0,1525000
9055,1479123.0,18517.0,1850000,807853.7111515519,1850000
9056,551730.0,6359.0,789950,490000.0,790000
9057,206721.0,2796.0,438000,180000.0,438000
9059,721620.0,9563.0,785000,680000.0,775000
9061,538475.0,8526.0,950000,490000.0,990000
9063,595949.0,7540.0,476800,468950.0,478000
9064,790500.0,9557.0,899000,825000.0,870000
9065,615703.0,8607.0,1050000,194000.0,870000
9066,116886.0,1241.0,1598000,807853.7111515519,1800000
9067,329789.0,3881.0,599500,285000.0,599500
9068,505791.0,6910.0,2299888,807853.7111515519,2392500
9069,493190.0,6013.0,595000,440000.0,615000
9071,4809877.0,57576.0,7250000,807853.7111515519,6850000
9072,1001970.0,12391.0,1189000,930000.0,1300000
9073,786311.7560919907,9956.843817385054,265000,807853.7111515519,260000
9074,102405.0,1318.0,1649000,807853.7111515519,1680000
9075,815703.0,12026.0,1189000,640000.0,1235000
9076,150460.0,1908.0,365000,203124.0,340000
9079,733482.0,8778.0,699500,705000.0,705000
9080,694169.0,9380.0,1475000,807853.7111515519,1520000
9081,702810.0,9894.0,1288000,1000000.0,1210000
9082,50541.0,556.0,265000,135000.0,260000
9083,2621774.0,31410.0,3495000,807853.7111515519,3250000
9085,624978.0,7675.0,800000,259000.0,825000
9086,1058144.0,13581.0,1598000,815000.0,1650000
9088,432970.0,6859.0,575000,400000.0,595000
9092,178012.0,1857.0,289900,172500.0,250000
9093,547582.0,6673.0,599000,516000.0,616000
9094,673952.0,8757.0,1600000,807853.7111515519,1644000
9095,1768920.0,21139.0,2395000,1510000.0,2465000
9096,2319160.0,28534.0,4495000,2258000.0,4400000
9097,158399.0,3139.0,1188000,980000.0,1200000
9098,433500.0,4538.0,1700000,425000.0,3400000
9099,1264876.0,21143.0,1699000,1192000.0,1805000
9100,901222.0,11457.0,995000,702500.0,1626000
9103,211017.0,2701.0,499999,807853.7111515519,630000
9104,1109926.0,13262.0,1199888,1010000.0,1225121
9105,124618.0,1364.0,420000,807853.7111515519,415000
9106,530604.0,7964.0,899000,495000.0,900000
9107,2589346.0,31762.0,3295000,2440000.0,3000000
9108,137700.0,1402.0,225000,100000.0,210000
9109,620806.0,7584.0,695000,807853.7111515519,685000
9110,1471274.0,17660.0,1595000,1225000.0,1625000
9111,856800.0,9819.0,839900,840000.0,415000
9112,988380.0,11987.0,995000,950000.0,980000
9115,440004.0,5634.0,1500000,807853.7111515519,1310000
9116,104844.0,1501.0,325000,807853.7111515519,352250
9119,200418.0,2212.0,429900,178000.0,420000
9120,213572.0,3952.0,979000,807853.7111515519,1035000
9121,225117.0,2837.0,449000,170000.0,435000
9123,909242.0,11415.0,950000,840000.0,920000
9124,971198.0,12430.0,1295000,762000.0,1515000
9125,191417.0,2519.0,379500,170000.0,345000
9126,156548.0,2808.0,1548000,807853.7111515519,1600000
9127,412500.0,5214.0,605000,440000.0,599000
9128,357150.0,5089.0,325000,325000.0,450000
9131,775200.0,9642.0,799000,760000.0,1480000
9132,94583.0,1491.0,1998000,807853.7111515519,1950000
9133,1080000.0,13122.0,1650000,1080000.0,1680000
9135,5568220.0,67596.0,6995000,807853.7111515519,5290000
9136,363835.0,4638.0,519000,309000.0,490000
9137,2432638.0,29299.0,4550000,1575000.0,4450000
9138,108401.0,1211.0,245000,807853.7111515519,242000
9139,637348.0,8379.0,999000,540000.0,1075000
9140,477145.0,7566.0,1580000,1800000.0,112500
9142,387600.0,5116.0,415000,895000.0,960000
9143,460304.0,7081.0,749999,807853.7111515519,795000
9144,228830.0,2275.0,359950,807853.7111515519,357000
9145,303332.0,4072.0,259400,269500.0,520000
9146,216053.0,9956.843817385054,315000,807853.7111515519,320000
9147,389178.0,6819.0,510000,330000.0,505000
9148,783768.0,9624.0,1197500,710000.0,1196500
9149,60154.0,666.0,159000,807853.7111515519,150000
9150,135208.0,2318.0,1599000,807853.7111515519,1350000
9151,162611.0,2788.0,2495000,807853.7111515519,2800000
9152,1538481.0,17071.0,2588000,1400000.0,2675000
9153,295157.0,3780.0,489000,257000.0,495000
9154,928930.0,11804.0,1395000,760000.0,1275000
9156,453134.0,5586.0,539000,430000.0,490000
9157,450000.0,5657.0,589000,450000.0,589000
9158,931042.0,12154.0,1100000,500000.0,1050000
9159,945818.0,10464.0,905000,840000.0,1087500
9160,786311.7560919907,9956.843817385054,345000,807853.7111515519,240000
9161,67960.0,864.0,1299950,807853.7111515519,1200000
9162,1053638.0,12803.0,1389000,807853.7111515519,1350000
9165,2895000.0,35447.0,2695000,2895000.0,2200000
9166,213460.0,3965.0,699999,139000.0,635000
9168,10824321.0,130834.0,11000000,807853.7111515519,8250000
9169,678582.0,9340.0,849000,585000.0,850000
9170,493000.0,6182.0,499950,807853.7111515519,530000
9171,215207.0,2285.0,325000,192000.0,325000
9174,510731.0,7717.0,1550000,807853.7111515519,1465000
9175,497307.0,6598.0,1180000,265000.0,1143500
9178,122618.0,1365.0,185000,807853.7111515519,165000
9179,765663.0,9369.0,999000,680000.0,900000
9180,497869.0,5521.0,749900,425000.0,690000
9181,630543.0,7602.0,750000,560000.0,803500
9183,1352520.0,16961.0,1198000,1300000.0,1435000
9184,324252.0,4150.0,1149999,807853.7111515519,1065000
9185,141984.0,3107.0,985000,807853.7111515519,975000
9186,104294.0,2674.0,1045000,807853.7111515519,1050000
9187,786311.7560919907,9956.843817385054,7575000,807853.7111515519,7300000
9188,236684.0,2973.0,699000,807853.7111515519,699000
9190,616721.0,7220.0,899000,475000.0,615000
9191,588968.0,7816.0,750000,555000.0,800000
9193,470000.0,5916.0,669900,421500.0,660000
9194,1123632.0,14314.0,1149777,1080000.0,1200000
9195,497070.0,6206.0,849000,385000.0,878000
9196,1133145.0,13449.0,1798000,760000.0,1775000
9197,123039.0,2499.0,800000,807853.7111515519,805000
9198,497838.0,6250.0,525000,285000.0,525000
9199,516926.0,6253.0,749000,807853.7111515519,700000
9200,245529.0,3683.0,995000,1130000.0,1130000
9202,1569250.0,19969.0,2188000,1400000.0,2000000
9203,564758.0,7646.0,899000,807853.7111515519,899000
9204,667051.0,8081.0,779000,272500.0,804000
9205,434556.0,5297.0,1498000,807853.7111515519,1500000
9208,769255.0,11149.0,899000,700000.0,920000
9209,529452.0,7002.0,1595000,807853.7111515519,1900000
9210,77921.0,979.0,889990,807853.7111515519,946500
9211,247790.0,4666.0,239950,233500.0,295000
9212,297826.0,4226.0,998000,807853.7111515519,900000
9214,1417956.0,17819.0,1049000,249000.0,101000
9216,786311.7560919907,9956.843817385054,1428000,807853.7111515519,1398000
9217,440399.0,5457.0,549000,415000.0,625000
9219,375000.0,5166.0,475000,375000.0,475000
9220,217547.0,2533.0,255000,97000.0,249000
9221,422148.0,4783.0,398000,390000.0,600000
9222,514488.0,8036.0,749000,111500.0,760000
9225,401135.0,7244.0,378000,378000.0,475000
9226,975073.0,12585.0,1398000,849000.0,1600000
9227,554430.0,6888.0,1998000,340000.0,1998000
9228,78845.0,1068.0,1049000,807853.7111515519,901400
9229,1676809.0,20886.0,2250000,1460000.0,2388000
9230,986921.0,12804.0,898000,930000.0,367500
9231,360448.0,4598.0,524999,328000.0,550000
9233,786311.7560919907,9956.843817385054,1595000,807853.7111515519,1500000
9234,134317.0,2218.0,595000,807853.7111515519,600000
9237,510000.0,6372.0,677000,510000.0,677000
9238,801107.0,9744.0,765000,770000.0,1017500
9239,539580.0,6958.0,649999,807853.7111515519,649999
9242,177643.0,1867.0,190000,120000.0,287500
9243,829457.0,10210.0,1145000,740000.0,1165000
9244,65434.0,916.0,1088000,807853.7111515519,1140000
9245,75943.0,1098.0,975000,807853.7111515519,850000
9248,200175.0,2402.0,230000,170000.0,230000
9249,786311.7560919907,9956.843817385054,545000,807853.7111515519,535000
9250,416734.0,5836.0,560000,385000.0,555000
9252,51700.0,2026.0,748000,807853.7111515519,755000
9254,842724.0,10189.0,979000,810000.0,935000
9255,225034.0,3015.0,495000,157000.0,495000
9256,786311.7560919907,9956.843817385054,4200000,807853.7111515519,2800000
9257,93533.0,1221.0,615000,807853.7111515519,618000
9259,725294.0,9679.0,899000,660000.0,960000
9260,1079400.0,12865.0,999000,905000.0,995026
9261,778716.0,10079.0,832000,599000.0,865000
9262,786311.7560919907,9956.843817385054,225000,807853.7111515519,190000
9263,604405.0,7272.0,849000,272500.0,799000
9265,264000.0,4598.0,799000,715000.0,794000
9266,1021362.0,11296.0,799000,950000.0,1450000
9268,631884.0,8163.0,835000,575000.0,835000
9269,117408.0,1638.0,450500,807853.7111515519,405000
9270,903322.0,12812.0,1548000,802500.0,1548000
9271,903647.0,11486.0,959000,787777.0,1200000
9273,1454990.0,17676.0,1649000,1324000.0,1550000
9274,44934.0,1329.0,859000,105000.0,960000
9275,522768.0,6487.0,529000,807853.7111515519,545000
9276,755066.0,8423.0,1288000,684000.0,1375000
9277,833800.0,10226.0,1374800,790000.0,1350000
9278,1006661.0,13016.0,1085000,930000.0,1265000
9281,775000.0,9515.0,1250000,765000.0,1070000
9283,1222074.0,15436.0,1650000,975000.0,1855000
9284,745691.0,9905.0,849000,679000.0,805000
9285,796966.0,9893.0,1199000,751000.0,1200000
9286,786311.7560919907,9956.843817385054,160000,110000.0,150000
9287,114237.0,2649.0,1499000,807853.7111515519,1525000
9288,115791.0,1643.0,1650000,807853.7111515519,1525000
9289,98562.0,2023.0,950000,807853.7111515519,1280000
9290,535806.0,6536.0,599000,807853.7111515519,590000
9291,611572.0,8148.0,719000,807853.7111515519,725000
9294,239700.0,2605.0,250000,235000.0,235000
9297,1056036.0,13312.0,1595000,807000.0,1600000
9298,149079.0,2455.0,795000,807853.7111515519,795000
9299,300901.0,3692.0,898888,197500.0,950000
9300,285326.0,3330.0,339900,807853.7111515519,340000
9301,217537.0,4131.0,1580000,807853.7111515519,1650000
9302,606029.0,7512.0,835000,485000.0,835000
9303,1346400.0,16313.0,1550000,1320000.0,1450000
9304,786311.7560919907,9956.843817385054,3000000,807853.7111515519,2810000
9306,315000.0,4439.0,529900,315000.0,550000
9307,164839.0,2338.0,379900,155000.0,405000
9308,933300.0,12180.0,999000,915000.0,1015000
9310,198000.0,3012.0,189000,245000.0,200000
9311,1270460.0,15482.0,2197000,1150000.0,1945000
9313,592477.0,8133.0,1099000,370000.0,1065000
9314,822708.0,10600.0,1099000,685000.0,1290000
9316,733481.0,8960.0,788000,705000.0,800000
9317,519356.0,7905.0,728888,399500.0,725000
9318,1432630.0,17910.0,1399000,1350000.0,1450000
9319,659000.0,8270.0,669000,807853.7111515519,595000
9320,231990.0,3547.0,225000,202000.0,628000
9321,1768679.0,19617.0,1999999,1700000.0,2000000
9323,60272.0,761.0,139500,807853.7111515519,110000
9324,648900.0,7418.0,1298000,565000.0,1267500
9325,63949.0,2533.0,995950,807853.7111515519,965000
9326,556441.0,6871.0,910000,475000.0,909000
9328,1153436.0,14207.0,2195000,1565000.0,2355000
9329,1454424.0,17772.0,2249000,1236000.0,2300000
9330,759811.0,9896.0,1095000,807853.7111515519,1280000
9331,1054979.0,13300.0,1049000,960000.0,1200000
9332,858330.0,10619.0,1699000,825000.0,1670000
9333,1131321.0,13946.0,1500000,900000.0,1475000
9334,786311.7560919907,9956.843817385054,1595000,807853.7111515519,1575000
9335,748773.0,10806.0,1672000,375000.0,1785000
9336,122379.0,3810.0,1590000,807853.7111515519,1850000
9337,718489.0,9460.0,899888,641000.0,950000
9338,246430.0,4533.0,899888,807853.7111515519,916500
9339,1560000.0,19323.0,1488000,807853.7111515519,1355000
9340,434265.0,5384.0,849000,309000.0,950000
9341,79377.0,1691.0,1199000,807853.7111515519,1380000
9344,1741469.0,21527.0,2395000,1315000.0,2700000
9345,610194.0,6466.0,609000,575000.0,600000
9346,660000.0,8158.0,675000,514500.0,700000
9347,21486.0,1489.0,650000,807853.7111515519,685000
9348,786311.7560919907,9956.843817385054,279888,807853.7111515519,268500
9349,921340.0,11322.0,1549000,737000.0,1505000
9350,73720.0,1204.0,409000,807853.7111515519,395000
9351,1664640.0,20893.0,1595000,1600000.0,1575000
9354,72967.0,9956.843817385054,133900,77750.0,133900
9356,1078730.0,13765.0,1115564,807853.7111515519,1116000
9357,626756.0,7384.0,1198000,464000.0,1300000
9359,749088.0,9957.0,625000,720000.0,280500
9360,642960.0,8168.0,699000,594000.0,700000
9361,158976.0,2948.0,1799971,807853.7111515519,1938000
9362,786311.7560919907,9956.843817385054,499000,807853.7111515519,595000
9363,644508.0,7800.0,819000,575000.0,850000
9365,1200000.0,15452.0,1249888,1415000.0,230000
9366,786311.7560919907,9956.843817385054,495000,807853.7111515519,785000
9368,3715367.0,36231.0,2450000,1960000.0,2290000
9369,789774.0,10212.0,849000,645000.0,882000
9370,656763.0,8142.0,925000,537000.0,895000
9371,928555.0,12104.0,999000,807853.7111515519,935000
9372,1544592.0,19506.0,1595000,1378000.0,1595000
9373,170000.0,2197.0,430000,807853.7111515519,430000
9375,324946.0,3992.0,1150000,807853.7111515519,1160000
9376,786311.7560919907,9956.843817385054,2450000,807853.7111515519,2425000
9378,953093.0,12079.0,1595000,690000.0,1595000
9380,1888324.0,23421.0,1695000,1815000.0,1810000
9381,277655.0,3101.0,1150000,807853.7111515519,1200000
9382,192876.0,2622.0,535000,140000.0,555000
9384,395000.0,5401.0,649999,395000.0,635000
9386,489025.0,6136.0,445000,445000.0,730000
9387,393936.0,5426.0,949000,30000.0,950000
9388,83084.0,1119.0,855000,807853.7111515519,842000
9389,81916.0,1093.0,1198000,807853.7111515519,1250000
9390,868960.0,11965.0,1168000,865000.0,1230000
9393,786311.7560919907,9956.843817385054,2395000,807853.7111515519,2395000
9394,710074.0,9252.0,759000,656000.0,803000
9395,395298.0,4818.0,449995,807853.7111515519,440000
9396,65004.0,2284.0,1250000,807853.7111515519,1300000
9400,179007.0,1953.0,155000,807853.7111515519,155000
9401,367200.0,4595.0,469990,807853.7111515519,490000
9402,246536.0,3094.0,890000,172000.0,925000
9403,436801.0,5369.0,649000,336000.0,625000
9404,345412.0,4525.0,469900,112500.0,523000
9405,682514.0,8358.0,1428000,525000.0,1451000
9407,75418.0,2887.0,130000,70000.0,125000
9408,381306.0,5304.0,485000,366500.0,490000
9409,1506915.0,19424.0,3450000,1420000.0,3222000
9412,7018888.0,84173.0,12500000,807853.7111515519,9330000
9413,2841386.0,34384.0,8495000,807853.7111515519,1000000
9414,173172.0,2866.0,1299000,807853.7111515519,1200000
9415,969000.0,12009.0,1578000,807853.7111515519,1450000
9417,786311.7560919907,9956.843817385054,178900,807853.7111515519,145000
9419,876767.0,10779.0,899000,810000.0,970000
9420,389149.0,5013.0,1499000,807853.7111515519,1425000
9421,97007.0,1420.0,470000,807853.7111515519,475000
9422,1390180.0,17443.0,1385000,1310000.0,1300000
9423,711010.0,10543.0,935000,807853.7111515519,900000
9424,687312.0,8424.0,1229000,807853.7111515519,1229000
9426,2431682.0,29539.0,2595000,2246500.0,2338250
9428,304576.0,4333.0,749777,260000.0,735000
9429,546010.0,7501.0,1058000,420000.0,1058000
9430,363028.0,4509.0,1250000,234000.0,1200000
9432,811903.0,10387.0,1398000,635000.0,1550000
9433,786311.7560919907,9956.843817385054,1309000,807853.7111515519,1309000
9434,171431.0,2536.0,450000,122000.0,460000
9436,440149.0,6240.0,1599000,807853.7111515519,1600000
9437,608642.0,6918.0,898000,543000.0,930000
9438,277361.0,3827.0,570000,235000.0,501000
9439,1352520.0,17756.0,1320000,1360000.0,1360000
9440,650015.0,8120.0,1200000,807853.7111515519,1075000
9442,1545328.0,18942.0,2145000,1360000.0,2080000
9443,786311.7560919907,9956.843817385054,649000,807853.7111515519,700000
9445,1037840.0,12818.0,1549000,877000.0,1550000
9446,786311.7560919907,9956.843817385054,399500,807853.7111515519,320500
9451,802220.0,10181.0,880000,730000.0,867500
9452,579592.0,9355.0,769000,455000.0,788000
9454,1605000.0,17726.0,1230000,1605000.0,1360000
9455,1586610.0,19272.0,1850000,807853.7111515519,1720000
9456,154916.0,3007.0,675000,807853.7111515519,500000
9460,786311.7560919907,9956.843817385054,6399000,807853.7111515519,6600000
9463,184283.0,2338.0,739000,807853.7111515519,745000
9464,708167.0,8652.0,1099000,807853.7111515519,1025000
9465,21821.0,329.0,106000,807853.7111515519,110000
9466,1453500.0,18262.0,1995000,1425000.0,2350000
9468,357000.0,4879.0,390000,357000.0,640000
9469,719100.0,8874.0,849000,705000.0,967588
9470,315954.0,4085.0,1799000,807853.7111515519,1650000
9472,1227495.0,14919.0,2198000,1040000.0,2250000
9473,6720830.0,103260.0,14995000,2400000.0,10450000
9475,305460.0,5780.0,1998000,807853.7111515519,1810000
9476,64440.0,1562.0,899000,807853.7111515519,970000
9477,768606.0,9735.0,2200000,807853.7111515519,2175000
9478,241632.0,4802.0,599999,807853.7111515519,590000
9479,11622.0,691.0,432000,807853.7111515519,395000
9481,615016.0,8027.0,849000,525000.0,757000
9484,384262.0,5504.0,439000,355000.0,455000
9485,1030680.0,13313.0,1470000,975000.0,1419716
9486,2013322.0,24118.0,1675000,1860000.0,2190000
9487,57192.0,3095.0,899000,807853.7111515519,850000
9488,81001.0,1151.0,749000,807853.7111515519,760000
9489,2038024.0,26190.0,3000000,1810000.0,2950000
9490,786311.7560919907,9956.843817385054,264000,807853.7111515519,250000
9491,786311.7560919907,9956.843817385054,1649000,807853.7111515519,1680000
9492,277440.0,4162.0,1595000,807853.7111515519,1495000
9493,380250.0,4733.0,1499000,215000.0,1475500
9494,832000.0,11756.0,600000,807853.7111515519,860009
9496,872839.0,11851.0,1300000,825000.0,1380000
