Housing_Id,parking,bedrooms,bathrooms,full_bathrooms,total_interior_livable_area
16478,Independent,4,3,3,2270.0
16479,"Tandem, Converted Garage",3,3,2,1415.0
16480,"Circular Driveway, Garage - Three Door",8,12,9,16152.0
16481,"Garage Door Opener, Attached, Int Access From Garage, Golf Cart Garage, Parking Lot",5,4,2,4720.0
16484,"Garage, Garage - Attached, Covered",3,2,2,1111.0
16485,"Garage, Garage - Attached",4,3,3,2694.0
16486,"Enclosed, Garage Door Opener, Independent, On Site",2,1,1,1274.0
16487,"Garage, Garage - Attached, Covered",3,2,2,1649.0
16489,"Garage, Carport, Covered",2,2,1,986.0
16490,"Garage, Garage - Attached, Covered",3,3,3,1480.0
16491,Missing,3,2,2,1550.0
16493,"Assigned, Community Structure, Controlled Entrance",2,2,2,1585.0
16494,"Garage, Garage - Detached, Covered",2,1,1,1016.0
16495,"Driveway, Driveway - Brick",2,1,1,882.0
16496,Garage - Two Door,3,3,2,1889.0
16497,Carport,4,3,3,1561.0
16498,"Attached, Garage Door Opener, Private, Tandem, On Site",2,1,1,1605.0
16500,"Attached, Garage Door Opener, Guest, On Site (Single Family Only)",3,2,2,1970.0
16502,"Garage, Garage - Attached, Covered",4,3,3,2084.0
16504,"Carport, Covered",4,2,2,1766.0
16506,"Garage, Garage - Attached",3,2,2,1240.0
16507,"Garage, Garage - Attached, Covered",4,4,2,2606.0
16510,"Garage, Garage - Attached, Covered",3,2,2,1478.0
16511,"No Garage, Parking Pad",3,2,2,1701.0
16512,"Garage, Carport, Garage - Detached, Covered",3,1,1,1237.0
16513,"Garage, On-street, Covered",2,2,2,1284.0
16516,Open,2,1,2,5774.587090597377
16517,Covered,4,2,1,2100.0
16518,On Site (Single Family Only),2,1,1,1087.0
16519,"Garage, Garage - Attached, Covered",3,3,2,1544.0
16520,"Garage, Garage - Attached",4,2,2,1780.0
16521,0 spaces,2,1,1,916.0
16522,"Garage, Garage - Attached, Covered",3,3,2,2600.0
16524,"Garage, Garage - Attached, Covered",2,3,2,1407.0
16525,"Garage, Garage - Attached, Covered",4,2,2,4017.0
16526,"Garage Door Opener, Private, Independent, On Site - Mapped (Condo Only)",2,1,1,1057.0
16527,None,3,1,2,1551.0
16528,0 spaces,3,1,2,1000.0
16529,"Independent, On Site, Driveway",3,3,3,1906.0
16530,"Garage Door Opener, Size Limited, Independent, On Site",2,2,2,990.0
16531,Garage - Detached,2,2,2,994.0
16532,"Garage, Garage - Attached, Covered",5,3,3,2452.0
16533,"Garage Door Opener, Tandem, On Site",2,1,1,918.0
16534,"Garage Door Opener, Interior Access, Independent, On Site (Single Family Only)",4,3,3,2976.0
16535,"Driveway, Concrete, Paved, Driveway Level, Garage Faces Side, Garage - Two Door, Garage Door Opener, RV Access/Parking",3,1,1,1408.0
16536,"Controlled Entrance, Covered, Garage Door Opener",3,3,3,1890.0
16537,"Garage, Carport, Covered",9,0,2,3793.0
16538,Garage,1,1,1,920.0
16539,Carport,5,2,2,1900.0
16540,"Garage - Attached, Garage - Detached, Covered",3,2,2,2038.0
16541,Covered,6,4,2,3312.0
16543,"Carport, Covered, Driveway",5,7,5,4995.0
16544,"Driveway, Garage - Two Door",3,2,2,1491.0
16546,"Garage - Attached, Garage - Detached",3,5,3,3554.0
16547,"Garage Door Opener, Independent, On Site (Single Family Only)",2,1,1,1025.0
16550,"Garage, Carport, Garage - Attached, Covered",2,2,2,1307.0
16552,"Garage, Garage - Attached, Covered",3,3,2,3033.0
16553,"Carport, Garage - Attached, Off-street, Covered",5,4,4,2808.0
16554,"Garage, Garage - Attached, Covered",3,2,1,1845.0
16555,Covered,3,2,2,916.0
16557,"Private, Open",4,3,2,1747.0
16558,Garage - Attached,2,3,2,1398.0
16559,"Carport, Garage - Detached, Covered",3,2,2,2527.0
16561,"Garage, Garage - Attached",2,2,2,1232.0
16562,0 spaces,3,1,2,1552.0
16564,"Garage, Garage - Attached, Covered",4,2,2,1332.0
16565,Garage,3,2,2,1528.0
16566,"Garage, Garage - Attached",3,2,2,1533.0
16568,"Garage - Single Door, Side By Side",2,3,1,1607.0
16569,"Carport, Garage - Detached, Mixed, Covered",3,3,2,1780.0
16570,"Garage, Garage - Attached, Covered",3,2,2,1404.0
16571,Garage - Attached,3,1,1,888.0
16574,"Garage - Attached, Covered",4,2,2,1523.0
16576,"Garage, Garage - Attached",2,2,2,922.0
16577,"Garage - Attached, Covered",4,4,3,2600.0
16578,On Site (Single Family Only),4,4,4,4596.0
16579,"Garage, Garage - Attached, Covered",4,5,3,3302.0
16580,"Garage, Garage - Detached, Off-street, Covered",5,4,4,1200.0
16581,"Garage Door Opener, Attached",4,2,2,1841.0
16582,"Attached, Garage Door Opener, Independent, On Site",1,1,1,5774.587090597377
16584,Garage,4,3,3,1440.0
16587,"Attached, Garage Door Opener, Independent, On Site (Single Family Only)",2,1,1,1261.0
16588,"Garage, Garage - Attached, Covered",4,3,2,1860.0
16589,"Garage, Garage - Attached, Covered",3,2,2,1730.0
16590,"Garage, Garage - Attached, Covered",4,3,2,2186.0
16591,"Attached, Concrete",3,2,2,2193.0
16594,"Off-street, Covered",1,1,1,619.0
16596,Garage - Attached,2,3,2,1405.0
16597,No Garage,2,2,2,1248.0
16598,"Garage - Detached, Covered",2,2,2,1800.0
16599,"Assigned, Auto Driveway Gate, Community Structure, Covered, Gated, Private, Underground",2,2,2,1126.0
16600,"Side By Side, Side by Side, On Site",2,2,2,1267.0
16601,"Garage, Garage - Attached, Covered",3,2,2,1367.0
16603,Garage,4,4,4,2972.0
16606,"Garage, Garage - Attached, Covered",4,2,2,1478.0
16607,"Garage, Garage - Attached, Covered",3,2,2,1263.0
16609,None,1,1,2,630.0
16610,"Garage, Garage - Attached, Covered",3,2,2,1324.0
16612,Garage - Attached,3,2,2,1610.0
16614,"Covered, Auto Driveway Gate, Community Structure",2,3,2,1649.0
16615,Covered,2,1,2,1323.0
16616,0 spaces,2,1,2,936.0
16618,"Garage, Garage - Attached, Covered",4,2,2,1654.0
16619,"Garage, Garage - Attached, Covered",3,2,2,1785.0
16621,"Garage - Attached, Covered",3,2,2,1406.0
16622,"Garage, Garage - Attached, Covered",3,2,2,1863.0
16623,Potential RV Parking,4,2,2,1274.0
16624,On Site (Single Family Only),4,3,3,2400.0
16626,"Garage, Garage - Attached",3,2,2,2272.0
16628,"Garage Door Opener, Interior Access, Independent, On Site",1,1,1,5774.587090597377
16629,Garage - Detached,2,2,2,1290.0
16630,Not Assigned,4,3,2,1902.0
16631,Carport,3,2,2,1095.0
16632,"Garage, Garage - Attached, Covered",4,3,2,1996.0
16633,"Carport, Covered",3,2,2,1183.0
16634,"Garage, Garage - Attached",2,2,2,1158.0
16635,"Garage, Garage - Attached, Covered",3,2,2,1556.0
16636,"Garage, Garage - Attached, Covered",3,2,2,1176.0
16637,0 spaces,0,1,1,490.0
16638,Missing,4,2,2,2225.0
16640,"Driveway, Garage - Two Door",3,3,2,2377.0
16643,"Garage, Garage - Attached, Off-street, Covered",5,4,3,2066.0
16644,"Underground/Basement, Garage - Attached",2,1,1,1020.0
16645,"Attached, Enclosed, Garage Door Opener, Interior Access, Independent, On Site",1,1,1,855.0
16646,"Attached, On Site (Single Family Only)",3,3,3,1565.0
16648,Carport,2,2,1,1182.0
16649,"Garage, Garage - Attached, Covered",4,3,2,2337.0
16653,"Attached Carport, Driveway",2,2,1,1080.0
16654,"Garage - Attached, Garage - Detached",3,2,2,1604.0
16655,"Garage, Garage - Attached, Covered",3,2,2,1118.0
16656,Assigned,2,2,2,1597.0
16657,Covered,8,4,2,3201.0
16658,"Attached, Enclosed, Garage Door Opener, Tandem, On Site - Unassigned (Condo Only)",2,1,1,1365.0
16659,Tandem,2,2,2,1116.0
16660,"Attached, Garage Door Opener, Interior Access, On Site (Single Family Only), Driveway",4,2,2,2274.0
16661,"Side By Side, Side by Side, On Site - Lease Available (Condo Only)",2,2,2,5774.587090597377
16663,"Garage, Garage - Attached",3,2,2,1289.0
16664,"Carport, Covered, Garage",2,2,2,1190.0
16666,"Garage, Garage - Detached, Covered",3,3,3,2793.0
16667,"Carport, Garage - Attached",2,1,1,925.0
16670,"Garage, Garage - Attached",3,3,3,1984.0
16671,"Garage, Garage - Attached, Covered",5,4,4,4315.0
16672,"Garage, Garage - Attached, Covered",3,3,3,2400.0
16673,Carport,2,2,2,1400.0
16675,"Covered, Garage, Int Access From Garage, Parking Spaces, Space Per Unit - 1, Underground, Guest, Below Building Parking",1,1,2,831.0
16676,"Garage, Garage - Attached, Covered",2,3,2,1641.0
16677,"Garage Door Opener, Interior Access, Independent, On Site (Single Family Only)",2,1,1,5774.587090597377
16678,None,2,2,1,798.0
16679,"Garage, Garage - Attached",2,1,1,750.0
16680,"Garage, Garage - Attached, Covered",4,3,3,3050.0
16682,On-street,3,1,1,1552.0
16683,"Garage, Garage - Attached, Covered",3,2,2,1274.0
16685,"Carport, Garage",4,3,2,2194.0
16686,"Garage, Garage - Detached, Covered",2,2,2,997.0
16687,Attached,4,2,2,2030.0
16689,No Garage,2,1,1,480.0
16690,Missing,2,3,3,2250.0
16691,Garage,1,1,1,664.0
16692,Covered,5,3,2,2580.0
16694,Garage Faces Side,3,3,2,1789.0
16695,"Driveway, Garage - Three Door",5,5,4,3471.0
16696,Carport,3,3,2,1505.0
16697,"Garage, Garage - Attached, On-street, Covered",3,3,2,1817.0
16699,0 spaces,5,2,2,1500.0
16700,"Assigned, Community Structure, Controlled Entrance, Garage Door Opener, Gated, Side By Side",3,3,2,1965.0
16702,"Garage, Garage - Attached, On-street, Covered",3,2,2,1817.0
16703,"Garage, Carport, Covered",9,0,2,3793.0
16704,"Assigned, Garage, Valet, Guest",1,2,1,966.0
16705,Garage - Attached,3,3,2,1949.0
16706,"Garage, Garage - Attached, Covered",4,3,3,2936.0
16707,"Garage - Attached, Off-street, On-street, Covered",3,3,3,1900.0
16708,"Attached, Enclosed, Garage Door Opener, Interior Access, Side By Side, Side by Side, On Site - Mapped (Condo Only)",1,1,1,685.0
16709,Covered,4,4,4,3288.0
16711,"Garage, Garage - Attached",3,2,2,2200.0
16715,Garage,4,4,3,2002.0
16716,"Concrete, Garage - Two Door, Gated",2,1,1,1021.0
16718,"Garage, Garage - Attached, Covered",3,2,3,1280.0
16721,Carport,2,2,2,1040.0
16722,"Underground/Basement, Carport, Garage - Attached",6,6,6,4310.0
16723,"Side By Side, Side by Side, On Site, Driveway",3,2,2,2280.0
16724,"Garage, Garage - Attached, Covered",4,2,2,1474.0
16728,On Site (Single Family Only),2,1,1,1258.0
16729,"Covered, Garage Door Opener, Driveway, Concrete, Paved, Garage - Single Door",3,4,2,1500.0
16730,"Garage - Two Door, Guest",4,5,4,3623.0
16731,Garage - Attached,3,2,2,1400.0
16732,"Garage Door Opener, Attached, Carport, Covered, Garage, Int Access From Garage, Off Street, Parking Spaces, Space Per Unit - 1, Below Building Parking, Enclosed",1,1,2,657.0
16733,"Garage, Direct Access",3,4,3,1688.0
16734,"Garage - Detached, Off-street, Covered",5,3,3,2140.0
16736,"Covered, Driveway, Garage - Two Door",4,4,4,2434.0
16737,Garage - Attached,2,1,1,648.0
16738,On Site (Single Family Only),3,1,1,986.0
16740,Garage - Detached,2,2,2,1242.0
16741,"Garage Door Opener, Independent, On Site (Single Family Only)",3,2,2,5774.587090597377
16742,Garage - Attached,4,3,3,3101.0
16743,"Side By Side, Side by Side, On Site",2,2,2,1358.0
16744,"None, Open",3,1,2,969.0
16745,"Assigned, Controlled Entrance, Covered, Garage, Tandem",2,2,2,1180.0
16747,"Garage - Attached, Covered",2,2,2,1438.0
16748,"Driveway Down Slope From Street, Garage - Two Door, Garage, Detached Carport, On Street, Private",3,2,2,1560.0
16749,"Garage, Garage - Attached",3,1,1,1290.0
16750,"Garage, Garage - Attached, Covered",3,2,2,1094.0
16751,0 spaces,1,2,2,844.0
16752,Covered,1,1,1,480.0
16754,"Garage, Garage - Attached, Covered",3,2,2,1375.0
16757,0 spaces,4,4,2,1986.0
16758,Driveway,3,3,2,1546.0
16759,Concrete,4,2,2,2180.0
16760,0 spaces,2,2,2,1200.0
16762,"Attached, Garage Door Opener, Interior Access, Tandem, On Site - Mapped (Condo Only)",2,1,1,984.0
16763,"Assigned, Community Structure, Controlled Entrance, Garage - Two Door",2,3,2,1254.0
16764,Missing,5,2,2,1250.0
16765,Garage,3,1,1,1008.0
16766,"Attached, Enclosed, Garage Door Opener, Interior Access, Side By Side, Side by Side, On Site",1,2,2,962.0
16767,"Attached, Side By Side, Valet, Side by Side, On Site, Driveway, Shared Driveway",2,2,2,1403.0
16768,"Carport, Covered, Garage",1,1,1,622.0
16769,Gated,6,10,7,5774.587090597377
16770,"Attached, Tandem, On Site (Single Family Only), Driveway",4,3,3,1620.0
16772,Garage,4,0,2,4050.0
16774,"Carport, Open",3,3,3,2634.0
16775,"Garage, Garage - Attached",3,3,3,2700.0
16776,"Underground/Basement, Garage - Attached, Covered",3,2,2,1510.0
16777,"Carport, Garage - Attached, On-street, Covered",3,3,2,1660.0
16778,"Attached, Garage Door Opener, Interior Access, Independent, On Site (Single Family Only), Driveway",4,4,4,2977.0
16779,"Attached, Interior Access, Mechanical Lift, Side By Side, Side by Side, On Site - Mapped (Condo Only), Driveway",1,1,1,695.0
16780,"Driveway, Garage",2,2,1,1525.0
16781,"Assigned, Guest, Tandem",3,3,3,1364.0
16782,"Garage, Garage - Attached, Covered",3,3,2,1336.0
16783,"Garage, Garage - Attached, Covered",5,3,3,3258.0
16784,"Enclosed, Garage Door Opener, Independent, On Site, Driveway",3,2,2,1519.0
16785,"Garage, Garage - Attached, Covered",3,2,2,1380.0
16786,Garage,2,2,1,870.0
16787,"Garage, Garage - Detached",2,2,1,1037.0
16789,"Garage, Garage - Detached, Off-street, Covered",3,1,2,1065.0
16790,None,3,2,2,1950.0
16791,None,2,2,2,5774.587090597377
16793,"Assigned, Community Structure, Converted Garage, Covered, Parking Space",2,2,2,1186.0
16794,"Garage Door Opener, Tandem, On Site (Single Family Only), Driveway",2,1,1,836.0
16795,"Attached, Garage, Garage Door Opener",6,2,2,5055.0
16796,"Private, Independent, On Site - Mapped (Condo Only)",3,2,2,2006.0
16798,Garage,3,1,1,1015.0
16799,Garage,3,2,2,1509.0
16800,Carport,2,1,2,720.0
16801,"Garage, Garage - Attached, Covered",4,2,2,1480.0
16802,"Assigned, Carport, Covered",2,3,2,1611.0
16803,"Attached, Enclosed, Interior Access, Private, Side By Side, Side by Side, On Site, Driveway",2,2,2,1577.0
16804,"Garage, Garage - Attached",4,3,2,2504.0
16805,On Site (Single Family Only),3,2,2,1698.0
16807,"Attached, Independent, On Site - Unassigned (Condo Only)",2,2,2,5774.587090597377
16809,"Driveway Level, Garage",3,3,2,1760.0
16810,0 spaces,3,1,1,1000.0
16811,"Covered, Driveway, Garage",2,1,1,965.0
16812,"Underground/Basement, Garage - Attached, Covered",3,2,2,1140.0
16813,"Garage Door Opener, Side By Side, Side by Side, On Site - Mapped (Condo Only)",2,2,2,1738.0
16815,"Attached, Side By Side, Side by Side, On Site (Single Family Only)",3,2,2,2015.0
16817,Concrete,5,4,4,2694.0
16818,"Attached, Garage Door Opener, Side By Side, Side by Side, On Site - Mapped (Condo Only)",4,3,3,2345.0
16819,"Driveway - Combination, Garage - Two Door",3,2,1,1238.0
16821,"Garage, Garage Faces Front",2,1,1,1020.0
16822,"Attached, Enclosed, Garage Door Opener, Guest, Interior Access, Side By Side, Side by Side, On Site",1,1,1,5774.587090597377
16823,"Carport, Garage - Attached, Mixed, Covered",0,0,2,2100.0
16824,"Garage, Carport, Covered",5,3,3,2168.0
16825,"Garage Door Opener, Independent, On Site",1,1,1,975.0
16826,"Garage - Detached, Covered",2,2,2,1488.0
16827,"Attached, Garage Door Opener, Interior Access, On Site (Single Family Only)",3,3,3,2250.0
16828,"On Site (Single Family Only), Driveway",4,3,3,2941.0
16829,"Garage, Garage - Attached, Covered",3,2,2,1541.0
16830,"Garage, Garage - Attached, Covered",3,2,2,1404.0
16831,"Garage - Detached, Covered",3,3,2,2500.0
16832,0 spaces,3,2,2,1236.0
16834,Garage,2,1,1,1290.0
16836,"Garage, Carport, Garage - Attached, Covered",2,2,1,1014.0
16837,"Garage - Attached, Covered",2,2,2,1490.0
16839,"Enclosed, Garage Door Opener, Independent, On Site",2,2,2,946.0
16840,None,1,1,1,758.0
16841,Garage - Attached,2,1,1,818.0
16842,"Open, Off Street, Oversized, Private",4,4,3,3593.0
16843,"Attached, Enclosed, Garage Door Opener, Interior Access, Independent, On Site - Mapped (Condo Only)",2,2,2,804.0
16847,"Garage, Garage - Attached",3,1,1,980.0
16849,Garage - Attached,1,2,1,1043.0
16850,"Driveway, Garage, Garage Faces Front",3,1,1,975.0
16851,"Enclosed, Garage Door Opener, Independent, On Site - Lease Available (Condo Only)",1,1,1,745.0
16852,"Garage Door Opener, Garage - Two Door, Concrete",3,2,2,1358.0
16853,"Garage, Garage - Attached, Covered",2,3,2,1374.0
16854,"Carport, Garage - Detached",2,1,1,696.0
16855,Garage,5,3,3,1960.0
16856,"Garage, Garage - Attached",4,3,2,2446.0
16857,"Garage, Garage - Attached",4,2,2,1310.0
16859,Garage,4,3,3,1326.0
16861,"Garage, Garage - Attached, Covered",2,2,2,1682.0
16862,"Attached, Enclosed, Garage Door Opener, Interior Access, Independent, On Site, Driveway",2,2,2,1087.0
16863,"Attached, Garage Door Opener, On Site (Single Family Only), Driveway",3,1,1,1834.0
16864,"Gated, Garage - Two Door, Garage Door Opener",4,3,3,2848.0
16866,"Detached, Enclosed, Garage Door Opener, Guest, Private, Side By Side, Side by Side, On Site, Driveway, Shared Driveway",2,2,2,1340.0
16868,"Attached, Enclosed, Garage Door Opener, Side By Side, Side by Side, On Site",3,2,2,1722.0
16870,"Garage - Attached, Covered",2,2,2,1243.0
16871,"Attached, Garage Door Opener, Interior Access, Independent, On Site (Single Family Only)",2,1,1,5774.587090597377
16872,"Garage - Detached, Off-street, Covered",1,1,2,650.0
16873,"Direct Access, Garage - Two Door, Guest",4,4,3,3358.0
16874,0 spaces,2,2,2,900.0
16875,"Garage - Single Door, Concrete",2,1,1,897.0
16876,"Garage, Garage - Detached, Off-street",3,1,2,1045.0
16877,"Underground/Basement, Garage - Attached",3,2,2,2020.0
16878,"Garage, Garage - Attached, Covered",3,2,2,1292.0
16881,"Garage, Garage - Attached",3,2,2,1110.0
16884,"Attached, Garage Door Opener, Driveway",4,3,2,2029.0
16885,"Garage, Garage - Attached, Covered",4,3,2,2121.0
16886,"Garage, Off-street, Covered",2,2,2,1442.0
16888,"Driveway, Gated",3,2,2,1285.0
16889,0 spaces,3,2,2,1344.0
16890,Carport,2,1,1,874.0
16892,"Garage, Garage - Attached, Off-street, On-street, Covered",3,1,1,1107.0
16893,"Carport, Garage Faces Front, Garage - Two Door, Garage Door Opener, Gated",4,2,2,1311.0
16896,"Garage - Attached, Covered",3,4,3,2624.0
16898,"Garage, Garage - Detached, Covered",3,1,2,1342.0
16899,"Driveway, On Street",3,2,2,1170.0
16900,"Carport, Covered",3,2,2,1320.0
16901,"Garage, Garage - Attached, Covered",3,2,2,1144.0
16902,"Garage, Garage - Attached, Covered",2,1,1,903.0
16903,"Garage, Garage - Attached, Covered",3,2,2,1095.0
16904,"Garage, Garage - Detached, Covered",2,2,2,1272.0
16905,"Driveway, Concrete",2,2,2,830.0
16907,Driveway,2,2,2,1524.0
16908,"Garage, Garage - Attached, Covered",2,3,2,1277.0
16909,Garage,3,2,2,1776.0
16910,Covered,4,2,2,1920.0
16911,"Garage, Carport",3,2,1,1820.0
16912,"Garage, Covered",3,2,1,1197.0
16913,"Built-In Storage, Garage - Three Door, On Street",6,6,4,4074.0
16915,0 spaces,4,3,2,3116.0
16916,"Garage - Two Door, Detached Carport",3,2,1,1794.0
16917,"Garage, Garage - Detached, Off-street, Covered",3,2,2,1390.0
16920,"Garage, Garage - Attached, Covered",4,3,2,1851.0
16921,On Site (Single Family Only),2,1,1,950.0
16922,0 spaces,2,2,2,1543.0
16923,"Assigned, Community Structure",2,2,2,885.0
16924,"Garage, Garage - Attached, Covered",3,2,2,1264.0
16925,"Attached, Garage Door Opener, Interior Access, Independent, On Site (Single Family Only)",4,3,3,2274.0
16926,"Garage, Garage - Attached, Covered",3,2,2,1165.0
16927,0 spaces,7,4,3,3400.0
16928,"Attached, Interior Access, Independent, On Site (Single Family Only), Driveway",5,3,3,2255.0
16930,"Garage, Garage - Attached, Covered",3,2,2,1530.0
16931,"Garage Door Opener, Attached, Garage, Off Street, Other",2,2,2,1060.0
16932,"Assigned, Covered, Garage Door Opener, Gated",2,3,1,1564.0
16933,"Garage, Garage - Attached",3,2,2,1794.0
16934,"Garage, Garage - Attached, Covered",3,3,2,1757.0
16935,Missing,2,1,1,1244.0
16936,"Driveway, Garage",5,4,3,2540.0
16937,Covered,3,2,2,1400.0
16941,Covered,14,17,17,27159.0
16943,Carport,3,2,2,924.0
16945,"Attached, Garage Door Opener, Gravel",3,2,2,1657.0
16946,"Carport, Covered, Garage",2,1,1,926.0
16947,"Garage - Two Door, Garage Door Opener",4,3,3,2419.0
16949,"Garage Door Opener, Interior Access, On Site (Single Family Only), Driveway",3,3,3,2455.0
16951,"Garage, Garage - Attached, Covered",4,3,2,2031.0
16954,Garage - Two Door,3,3,3,2040.0
16955,"Garage, Garage - Attached, Covered",2,3,2,1260.0
