Housing_Id,elementary_school_score,elementary_school_distance,middle_school_score,middle_school_distance,high_school_score,high_school_disctance
6671,6,0.6,6,1.2,6,0.3
6672,5,1.1524111764292648,6,1.2,8,0.9
6673,4,0.2,2,0.3,6,2.4103657099769076
6674,5,1.5,4,1.1,7,0.8
6675,5,0.7,5,1.6915926468195905,6,0.6
6676,8,0.7,6,0.5,5,1.3
6677,5,1.3,4,0.4,5,0.8
6679,6,0.4,5,1.6915926468195905,6,2.4103657099769076
6682,7,0.3,6,3.1,6,0.8
6683,3,0.3,5,1.6915926468195905,4,0.4
6684,5,1.1524111764292648,3,0.2,6,2.4103657099769076
6685,5,3.7,5,1.6915926468195905,6,12.9
6686,2,0.4,5,1.6915926468195905,7,0.2
6687,6,0.3,5,0.9,6,0.9
6688,2,1.6,5,1.6915926468195905,2,7.2
6689,7,0.6,6,1.1,8,2.4
6690,5,1.4,3,3.3,2,0.8
6691,4,0.3,3,2.8,5,2.8
6692,2,0.5,5,0.7,4,1.1
6694,5,0.1,5,0.8,5,1.2
6695,9,0.3,7,1.5,7,4.2
6696,5,1.1524111764292648,2,0.3,6,2.4103657099769076
6697,9,0.7,8,2.4,8,4.0
6698,7,0.1,3,1.3,7,1.2
6699,7,0.2,7,0.2,9,0.4
6701,4,0.4,3,2.7,7,1.3
6702,6,0.4,7,1.6,6,2.4103657099769076
6703,7,0.4,4,0.5,6,0.3
6704,6,0.4,5,1.6915926468195905,8,2.1
6705,4,0.1,5,1.6915926468195905,7,2.3
6706,8,0.8,8,2.8,7,1.3
6707,9,2.0,7,1.9,6,0.4
6708,5,1.1,3,3.0,2,0.5
6709,5,1.1524111764292648,3,1.4,3,1.3
6712,2,0.1,3,1.0,6,2.4103657099769076
6715,7,0.5,3,0.5,6,2.4103657099769076
6716,7,0.6,3,1.7,7,1.3
6717,4,0.8,3,0.6,6,0.9
6718,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
6720,6,0.2,6,1.1,8,1.8
6724,1,0.5,5,1.6915926468195905,6,1.4
6725,4,0.8,3,0.5,7,3.2
6726,5,1.1524111764292648,2,1.3,6,2.4103657099769076
6731,8,0.9,7,0.3,5,2.3
6732,5,1.7,3,3.4,2,0.8
6733,5,1.1524111764292648,5,1.6915926468195905,3,0.4
6735,8,0.3,5,1.6915926468195905,6,3.4
6736,6,0.3,7,1.1,7,1.0
6738,3,0.4,5,1.6915926468195905,7,0.2
6741,6,0.3,4,0.5,5,0.5
6743,6,0.1,4,0.6,5,0.7
6744,6,0.2,3,4.4,6,1.6
6745,8,0.3,5,1.6915926468195905,9,1.3
6747,6,2.2,6,8.3,7,5.8
6748,6,0.5,5,1.2,5,0.9
6749,8,0.8,5,1.6915926468195905,9,0.4
6750,5,0.4,5,1.6915926468195905,6,0.7
6751,5,0.3,3,1.0,2,0.8
6753,7,1.2,6,0.5,7,3.4
6755,8,0.4,5,1.6915926468195905,7,0.7
6756,5,1.1524111764292648,5,1.6915926468195905,3,0.4
6757,5,0.3,5,0.8,5,1.4
6758,5,0.4,5,1.6915926468195905,5,1.0
6759,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
6760,9,0.3,8,0.6,7,0.5
6762,9,0.7,5,1.6915926468195905,6,2.5
6763,2,0.4,7,0.9,7,1.6
6764,4,0.7,4,0.1,5,5.9
6767,4,0.2,5,1.6915926468195905,3,0.6
6768,5,1.1524111764292648,3,1.2,3,1.3
6769,8,0.4,8,0.6,7,0.6
6770,4,0.6,5,1.6915926468195905,4,1.0
6771,6,0.5,5,1.6915926468195905,6,2.4103657099769076
6779,6,0.7,6,1.3,8,0.4
6780,6,0.4,5,1.6915926468195905,6,2.4103657099769076
6781,4,0.5,5,1.1,6,1.5
6782,3,0.3,3,0.5,6,2.4103657099769076
6784,5,1.1524111764292648,5,1.6915926468195905,2,1.4
6785,6,0.4,4,0.6,4,1.1
6786,2,0.2,3,0.6,3,1.2
6787,4,0.5,3,2.2,7,0.8
6788,3,0.3,2,0.3,2,0.3
6791,7,1.3,6,1.4,8,2.9
6792,3,0.9,4,0.5,6,2.4103657099769076
6793,2,0.8,3,0.8,3,1.0
6794,8,0.9,7,1.8,8,1.9
6795,2,0.1,5,1.6915926468195905,6,2.4103657099769076
6797,2,0.8,3,0.8,3,1.0
6799,7,0.7,5,0.8,3,0.7
6800,1,0.5,5,1.6915926468195905,7,1.5
6801,5,0.6,5,1.6915926468195905,6,2.4103657099769076
6802,3,0.3,3,0.7,5,1.1
6803,5,0.3,5,0.4,7,0.6
6804,5,0.2,5,1.6915926468195905,3,1.2
6805,7,0.5,7,0.5,9,0.9
6806,7,0.5,5,1.6915926468195905,6,0.9
6809,5,1.9,3,3.4,2,0.9
6810,5,1.1524111764292648,3,0.4,6,2.4103657099769076
6812,9,1.0,5,1.6915926468195905,6,1.2
6813,5,0.3,3,1.8,2,0.5
6814,5,1.1524111764292648,5,1.6915926468195905,5,0.4
6815,3,2.1,5,1.6915926468195905,8,13.0
6817,3,0.3,4,1.3,5,0.4
6818,6,0.5,5,1.6915926468195905,2,0.8
6819,7,0.8,6,0.7,7,0.4
6822,5,0.9,6,0.8,7,2.5
6823,4,0.4,2,0.1,2,1.0
6824,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
6825,3,0.9,4,2.1,5,1.3
6826,4,0.3,6,1.5,8,1.9
6827,8,0.4,7,0.4,9,1.8
6831,8,0.5,5,1.5,6,0.9
6832,4,0.2,3,1.7,5,1.7
6833,7,1.0,3,0.6,3,0.9
6834,2,0.3,5,1.6915926468195905,7,0.6
6835,5,0.2,3,0.7,4,0.5
6836,1,0.3,5,1.6915926468195905,7,1.3
6837,8,0.9,7,1.8,8,1.8
6838,2,0.8,3,0.8,3,1.0
6840,8,0.6,6,1.3,8,0.6
6841,5,0.4,3,1.3,6,2.4103657099769076
6842,2,0.5,3,0.4,3,0.6
6843,3,0.2,3,0.5,6,2.4103657099769076
6844,7,0.4,3,1.7,2,0.8
6845,7,0.4,7,1.1,6,0.8
6846,6,0.6,5,1.0,6,0.8
6847,6,1.0,9,4.0,10,3.8
6848,5,1.1524111764292648,2,0.7,2,1.6
6850,9,0.4,7,1.2,6,1.8
6851,9,0.3,5,1.6915926468195905,6,2.1
6852,9,1.3,5,1.6915926468195905,6,3.3
6853,4,0.1,3,2.3,7,0.8
6855,4,0.4,3,2.7,7,1.3
6856,3,0.5,3,1.3,4,0.7
6857,4,0.6,4,1.0,5,0.2
6859,5,2.8,5,1.6915926468195905,6,11.3
6861,4,0.4,5,0.4,7,0.7
6862,5,0.1,4,0.3,3,2.0
6863,5,1.1524111764292648,2,0.3,6,2.4103657099769076
6864,9,1.9,5,1.6915926468195905,6,5.5
6865,9,0.3,5,1.6915926468195905,6,2.1
6866,4,0.8,3,0.6,6,0.9
6867,7,0.2,4,0.4,2,0.4
6869,2,0.3,5,1.6915926468195905,6,2.4103657099769076
6870,7,0.4,6,1.3,7,1.8
6872,3,0.4,1,0.8,6,2.4103657099769076
6875,9,0.5,6,0.6,8,2.1
6876,5,0.6,4,0.4,3,1.7
6878,9,0.3,5,1.6915926468195905,6,2.1
6881,3,0.2,5,1.6915926468195905,6,2.4103657099769076
6882,6,0.4,7,1.7,4,1.5
6883,6,0.5,5,1.6915926468195905,3,0.7
6885,4,14.0,5,14.4,6,14.6
6886,3,0.5,5,1.6915926468195905,3,0.3
6887,7,0.5,7,0.8,9,0.6
6889,6,0.2,7,1.2,9,1.5
6890,7,0.3,6,0.7,8,0.9
6891,5,6.0,6,9.3,5,6.1
6892,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
6893,5,0.1,7,0.6,9,0.9
6895,3,0.6,7,1.1,6,0.8
6896,3,0.4,3,0.8,2,1.7
6897,6,0.4,5,0.6,5,0.5
6898,5,1.3,3,2.2,6,2.4103657099769076
6899,2,0.8,3,0.8,3,1.0
6901,5,2.1,6,0.6,7,2.2
6902,5,1.1524111764292648,5,1.6915926468195905,2,0.2
6903,7,0.4,7,1.4,9,0.3
6904,6,1.3,5,1.6915926468195905,5,2.4
6905,3,0.3,6,0.8,8,1.0
6906,4,0.2,5,2.6,6,3.3
6907,9,0.2,7,0.6,8,0.7
6908,6,0.1,5,1.6915926468195905,6,2.4103657099769076
6909,9,0.1,8,0.6,7,0.5
6910,4,0.4,3,0.4,5,0.5
6911,5,1.1524111764292648,5,1.6915926468195905,6,3.5
6912,9,0.5,6,1.0,6,2.6
6914,6,0.2,3,0.5,6,1.7
6915,8,1.0,5,1.6915926468195905,7,1.8
6916,4,0.4,3,0.6,4,0.9
6917,3,0.4,3,0.3,6,2.4103657099769076
6918,8,0.5,5,0.3,6,0.2
6919,4,5.3,5,1.6915926468195905,5,5.5
6921,5,0.1,5,1.1,5,1.5
6924,4,0.5,5,1.6915926468195905,6,2.4103657099769076
6925,5,1.1524111764292648,5,1.6915926468195905,2,0.8
6926,5,1.2,6,1.5,7,1.2
6927,3,0.4,3,0.5,3,0.6
6928,7,0.2,9,1.0,8,0.3
6929,3,0.2,5,1.6915926468195905,3,0.2
6930,8,0.9,5,0.9,8,1.1
6931,8,0.5,7,0.6,9,0.5
6932,3,0.4,2,1.0,2,1.6
6935,5,0.4,4,0.9,4,0.3
6938,5,0.5,3,1.1,7,3.1
6939,7,0.2,5,1.6915926468195905,6,1.3
6941,7,0.2,5,1.1,6,1.8
6942,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
6943,7,0.3,3,1.1,6,0.8
6944,4,1.8,5,3.9,6,5.3
6945,5,0.8,4,1.8,5,2.8
6946,6,0.2,4,0.4,5,0.5
6947,6,0.1,5,0.7,7,1.2
6948,6,0.5,5,1.6915926468195905,6,2.4103657099769076
6949,3,0.2,5,1.6915926468195905,2,2.2
6950,2,0.2,2,1.2,2,0.2
6951,6,0.5,5,1.6915926468195905,7,1.3
6952,2,0.6,9,1.5,7,0.9
6953,7,0.8,3,0.3,3,1.1
6954,3,0.4,5,1.6915926468195905,5,1.0
6955,7,0.5,4,1.8,7,2.1
6956,8,0.5,7,0.2,7,0.5
6957,8,0.5,5,1.6915926468195905,6,2.1
6958,7,0.2,4,0.5,2,0.3
6959,5,0.1,5,1.6915926468195905,6,2.4103657099769076
6960,6,1.8,8,1.3,9,2.6
6961,3,0.2,5,1.6915926468195905,4,0.8
6963,5,0.2,5,1.6915926468195905,4,2.6
6965,9,1.4,8,2.1,9,3.4
6966,4,1.6,5,3.6,5,3.6
6967,3,0.2,4,0.9,2,0.8
6968,8,0.6,7,1.0,8,1.0
6969,3,0.2,4,0.4,3,0.5
6970,8,0.5,6,0.4,8,0.4
6972,9,0.3,8,0.5,7,1.4
6973,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
6974,5,0.8,5,1.6915926468195905,3,0.3
6975,7,0.8,6,0.2,9,0.7
6976,9,0.7,8,0.7,7,1.5
6978,2,0.5,3,0.7,9,0.9
6980,6,0.3,7,0.8,9,1.7
6981,2,0.4,6,1.4,8,1.8
6982,7,0.4,3,0.8,6,0.5
6983,5,5.5,5,1.6915926468195905,3,5.5
6984,2,0.4,9,1.3,7,0.7
6985,5,0.6,5,0.7,7,7.7
6987,2,0.3,3,0.7,6,2.4103657099769076
6988,7,0.8,6,0.2,8,0.8
6990,6,0.2,3,0.1,5,0.3
6991,5,1.2,6,1.6,7,1.3
6992,2,0.2,5,0.6,4,1.8
6993,8,0.2,2,0.7,6,2.3
6994,4,0.2,2,0.5,6,2.4103657099769076
6995,7,0.9,5,1.6915926468195905,7,0.2
6996,6,1.0,6,4.3,7,1.6
6997,7,0.7,7,0.7,4,0.5
6998,3,0.5,5,1.1,4,0.7
6999,7,0.3,7,1.8,7,1.0
7000,4,0.6,5,1.6915926468195905,6,2.4103657099769076
7001,2,0.2,3,0.8,6,2.4103657099769076
7003,9,0.5,6,0.9,8,0.2
7004,7,7.6,5,1.6915926468195905,6,2.4103657099769076
7005,5,1.1524111764292648,5,1.6915926468195905,2,0.7
7006,7,0.3,5,1.6915926468195905,7,1.0
7008,8,2.8,5,2.8,8,2.8
7010,4,0.2,3,4.1,6,1.4
7011,5,1.1524111764292648,6,1.3,5,1.8
7012,6,0.4,3,0.7,6,0.9
7014,5,1.1524111764292648,3,0.4,6,2.4103657099769076
7015,5,1.5,3,0.8,4,1.7
7016,6,0.3,6,0.7,8,0.9
7018,8,0.5,9,0.5,10,6.0
7019,7,0.2,6,0.5,2,0.2
7020,2,0.4,2,1.1,6,2.4103657099769076
7021,4,0.3,4,0.3,6,2.4103657099769076
7022,5,1.1524111764292648,7,1.0,8,2.6
7024,6,0.2,3,1.1,7,2.6
7025,7,0.2,7,1.2,9,1.3
7026,9,0.1,8,0.2,7,1.2
7027,5,0.3,3,0.7,6,2.4103657099769076
7028,5,1.1524111764292648,8,0.1,7,2.5
7029,5,1.1524111764292648,5,1.6915926468195905,6,6.3
7030,6,0.3,7,1.1,9,1.6
7031,7,0.2,9,1.8,9,1.6
7032,4,0.6,5,1.6915926468195905,3,1.4
7033,9,0.4,9,6.4,10,0.6
7034,5,1.2,3,3.1,2,0.7
7035,9,0.2,8,0.4,7,1.3
7036,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
7038,6,0.3,5,1.6915926468195905,6,2.4103657099769076
7040,6,0.2,3,0.3,6,1.6
7041,6,0.4,3,0.7,6,1.5
7042,2,0.4,5,1.6915926468195905,6,2.4103657099769076
7043,3,0.9,5,1.6915926468195905,3,0.5
7045,9,1.0,8,0.7,7,1.1
7046,4,0.6,6,0.5,7,1.4
7047,9,0.6,6,1.1,6,2.6
7050,6,3.1,5,7.6,8,7.8
7053,5,0.9,6,2.1,8,2.0
7054,8,0.5,5,1.6915926468195905,7,0.1
7056,2,0.4,5,1.6915926468195905,3,0.8
7057,7,0.8,6,0.6,7,3.3
7058,5,0.3,5,0.6,3,1.5
7059,3,0.2,5,1.6915926468195905,7,0.2
7060,8,0.2,6,0.6,8,0.3
7061,5,0.3,3,0.3,7,2.8
7062,3,0.5,4,0.4,4,1.5
7063,7,1.0,7,2.2,6,1.6
7064,4,0.2,4,1.5,3,0.4
7065,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
7066,2,0.3,7,0.3,4,0.5
7067,9,3.7,5,1.6915926468195905,6,5.6
7069,7,0.4,3,1.7,2,0.8
7070,5,0.2,5,1.6915926468195905,4,1.1
7072,8,0.5,7,0.4,8,0.6
7073,5,0.2,5,1.6915926468195905,6,0.9
7076,8,0.6,9,0.3,7,1.1
7077,3,0.3,5,1.6915926468195905,5,1.3
7079,7,0.4,3,0.6,4,0.9
7080,9,1.0,9,6.1,10,1.9
7082,4,0.1,5,1.1,6,0.7
7083,5,0.2,4,0.6,7,0.3
7084,5,0.2,5,1.6915926468195905,5,0.6
7085,2,2.5,5,1.6915926468195905,5,2.8
7086,7,3.1,5,1.6915926468195905,6,2.4103657099769076
7088,7,0.9,7,1.3,4,4.5
7089,5,1.6,5,3.6,7,2.8
7090,2,0.5,2,0.6,3,1.4
7091,7,0.5,7,1.2,9,1.2
7092,5,0.7,5,1.6915926468195905,6,0.4
7093,4,0.2,6,0.9,6,0.3
7094,6,0.9,5,1.6915926468195905,5,3.5
7095,7,0.3,4,0.8,2,0.3
7096,6,0.9,2,0.9,6,2.4
7097,5,1.1524111764292648,5,1.6915926468195905,6,3.2
7099,5,0.4,5,1.0,6,1.0
7100,6,18.8,5,19.0,5,19.0
7102,5,0.5,5,0.6,7,7.6
7103,3,0.3,3,1.0,5,1.4
7104,2,0.4,5,1.6915926468195905,6,2.4103657099769076
7105,5,2.7,5,1.6915926468195905,9,14.3
7106,7,0.9,7,2.6,9,2.0
7107,4,0.8,3,0.6,6,0.9
7108,2,0.2,5,1.6915926468195905,6,2.4103657099769076
7110,3,0.4,5,1.6915926468195905,8,0.8
7111,6,0.3,5,0.5,7,1.1
7113,6,0.9,5,1.6915926468195905,3,0.6
7114,8,0.7,7,0.7,9,2.6
7115,7,2.9,7,3.0,6,2.4103657099769076
7116,4,0.5,4,1.6,5,0.9
7117,7,0.6,3,0.1,3,0.9
7118,2,0.8,3,0.8,3,1.0
7119,5,0.7,7,0.6,8,2.4
7120,7,0.2,6,0.5,8,2.2
7122,6,0.6,3,0.5,6,2.0
7124,9,0.4,9,0.7,8,1.3
7125,4,5.2,5,1.6915926468195905,6,2.4103657099769076
7126,5,1.2,5,1.6915926468195905,8,1.1
7127,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
7128,9,0.7,8,0.2,7,1.6
7129,7,0.6,7,0.6,9,0.9
7130,7,1.7,8,1.7,6,2.4103657099769076
7131,9,0.5,7,1.6,7,4.6
7132,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
7133,7,0.6,5,1.6915926468195905,6,1.8
7135,5,1.9,5,1.6915926468195905,4,2.0
7136,5,0.9,4,0.5,5,1.3
7139,5,1.1524111764292648,3,1.9,6,2.4103657099769076
7140,7,0.5,8,2.1,8,1.0
7141,6,0.6,5,1.6915926468195905,6,2.5
7142,9,1.2,9,0.8,8,0.8
7143,7,0.2,4,0.5,3,0.6
7144,9,0.6,7,2.1,7,2.3
7146,7,0.5,7,0.4,9,0.8
7148,2,2.1,5,1.6915926468195905,6,2.4103657099769076
7149,8,1.3,5,1.6915926468195905,7,2.3
7150,5,2.2,5,1.6915926468195905,4,1.2
7153,9,0.4,8,1.9,8,2.9
7155,7,0.1,6,0.4,7,1.2
7157,6,2.0,8,1.5,9,2.8
7158,7,0.1,9,1.6,9,1.4
7159,5,0.4,7,0.5,5,2.5
7161,6,1.5,7,1.5,9,2.4
7163,10,0.2,9,0.9,6,0.9
7164,7,0.3,6,0.9,8,0.6
7165,8,0.4,6,1.5,8,1.4
7167,7,0.2,4,0.7,2,0.6
7168,4,0.4,5,1.5,4,2.3
7169,9,0.6,7,1.3,8,2.8
7170,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
7171,8,0.3,5,1.6915926468195905,3,0.7
7172,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
7173,7,0.3,3,1.2,6,0.6
7175,9,0.0,6,0.4,8,0.4
7176,8,0.3,9,0.7,7,0.7
7177,7,0.5,7,0.6,9,0.9
7178,5,0.4,3,1.1,6,2.4103657099769076
7179,3,0.2,1,1.5,2,0.6
7181,4,0.4,5,1.6915926468195905,3,0.7
7183,4,0.3,3,1.1,6,0.6
7184,3,0.5,5,1.1,6,1.0
7185,8,0.3,8,0.2,7,0.4
7186,5,1.1524111764292648,6,2.2,8,2.9
7187,9,1.0,7,1.4,6,1.1
7189,5,0.5,7,0.2,5,1.9
7190,8,0.1,4,1.1,6,2.4103657099769076
7191,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
7192,3,0.2,3,0.3,6,2.4103657099769076
7193,7,3.5,5,1.6915926468195905,4,2.9
7194,5,0.3,5,1.6915926468195905,6,2.4103657099769076
7195,3,0.3,5,1.6915926468195905,5,1.3
7196,7,0.7,5,1.6915926468195905,7,0.5
7197,3,0.4,3,1.7,5,1.3
7198,8,0.9,8,2.0,3,0.5
7199,8,0.7,6,0.5,6,2.4103657099769076
7200,2,0.1,5,1.6915926468195905,6,2.4103657099769076
7201,7,1.9,6,2.1,7,4.7
7202,8,0.2,5,1.6915926468195905,3,0.6
7203,1,0.4,6,1.3,4,1.8
7204,5,0.3,5,1.6915926468195905,5,0.7
7205,3,0.3,5,1.6915926468195905,3,0.3
7206,5,1.1524111764292648,2,1.3,6,2.4103657099769076
7207,9,0.3,5,1.6915926468195905,6,1.8
7208,6,0.1,5,1.5,4,1.2
7209,8,0.5,7,0.3,7,1.5
7210,9,0.2,6,0.6,8,0.4
7211,6,0.3,5,1.6915926468195905,6,2.4103657099769076
7212,5,1.1524111764292648,2,1.2,6,2.4103657099769076
7213,6,0.9,3,0.8,3,0.7
7214,5,1.4,5,1.6915926468195905,5,1.5
7215,6,0.4,5,1.6915926468195905,6,2.6
7216,8,0.6,7,0.4,7,2.2
7217,4,12.5,5,1.6915926468195905,8,12.7
7218,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
7220,8,0.1,5,1.6915926468195905,9,0.5
7221,4,11.8,5,12.2,6,12.4
7223,9,0.5,5,1.6915926468195905,7,1.9
7224,8,0.1,5,1.6915926468195905,6,7.4
7225,9,0.0,3,3.1,7,1.8
7226,1,0.4,5,1.6915926468195905,6,1.3
7227,5,1.1524111764292648,3,1.2,3,1.3
7229,8,0.6,9,0.3,7,0.7
7230,1,0.5,4,1.7,2,0.6
7231,3,0.2,2,0.8,6,2.0
7233,7,0.5,6,1.3,8,1.5
7234,5,0.2,4,0.2,3,1.7
7236,9,0.2,5,1.6915926468195905,6,2.2
7237,3,1.4,6,1.7,7,1.5
7238,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
7241,2,0.5,3,0.5,6,2.4103657099769076
7242,5,1.1524111764292648,3,1.2,3,1.3
7243,5,1.1524111764292648,3,0.9,3,1.2
7244,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
7245,7,0.7,3,1.8,7,1.1
7246,8,10.3,5,1.6915926468195905,8,14.1
7247,6,0.5,7,0.5,8,0.5
7248,7,0.3,7,1.5,6,0.3
7249,4,0.7,5,1.6915926468195905,6,2.4103657099769076
7250,7,0.3,5,0.3,3,0.6
7251,7,0.4,5,1.6915926468195905,7,1.1
7252,1,3.5,5,1.6915926468195905,5,3.7
7253,5,1.1524111764292648,8,0.5,7,2.6
7254,5,1.1524111764292648,6,2.1,8,2.9
7256,5,6.2,6,9.3,5,6.3
7258,9,0.2,3,2.9,7,1.5
7259,5,1.1524111764292648,6,2.0,3,2.2
7260,3,0.7,5,1.8,6,1.7
7261,3,0.4,4,1.0,5,1.0
7262,7,6.4,6,6.5,8,6.1
7263,6,0.6,7,0.4,8,0.5
7264,9,1.3,5,1.6915926468195905,6,3.2
7265,8,0.3,7,0.4,7,2.0
7267,4,0.5,5,1.6915926468195905,6,2.4103657099769076
7268,5,1.7,4,0.8,7,0.6
7269,5,1.1524111764292648,5,1.6915926468195905,3,1.4
7270,6,2.0,7,2.2,8,2.1
7271,5,1.1524111764292648,8,0.6,7,2.6
7272,5,0.4,5,0.5,5,0.7
7273,5,0.6,5,1.6915926468195905,6,0.6
7274,4,0.3,4,0.8,2,0.7
7275,3,3.7,5,1.6915926468195905,2,3.5
7276,5,1.1524111764292648,5,1.6915926468195905,2,1.0
7277,3,0.4,2,1.3,6,2.4103657099769076
7278,5,0.2,5,1.6915926468195905,6,2.4103657099769076
7279,6,0.2,5,1.6915926468195905,6,2.4103657099769076
7280,3,0.3,5,0.8,3,1.2
7281,7,0.5,5,1.6915926468195905,3,0.7
7282,7,0.6,5,1.6915926468195905,7,0.6
7283,4,0.2,6,0.8,7,3.3
7284,7,1.7,5,0.6,6,3.1
7285,6,0.2,5,1.1,6,2.4103657099769076
7286,4,0.5,3,0.4,3,1.0
7291,8,0.3,5,0.4,6,0.5
7292,9,0.6,7,1.1,8,1.3
7294,5,0.7,5,0.5,7,6.9
7295,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
7296,5,0.8,3,2.7,2,0.4
7297,5,0.4,7,1.8,6,0.6
7299,6,0.2,7,0.7,6,1.7
7304,5,1.1524111764292648,5,1.6915926468195905,2,2.1
7305,5,0.7,3,2.7,2,0.6
7306,4,0.7,4,0.7,6,0.8
7308,2,0.6,5,1.6915926468195905,6,2.4103657099769076
7311,5,1.5,3,3.4,2,0.8
7313,5,1.1524111764292648,3,0.9,3,1.2
7314,4,0.5,2,0.7,2,1.2
7315,4,0.2,4,0.6,6,0.9
7316,5,0.6,5,1.6915926468195905,5,0.5
7317,8,0.5,9,1.1,10,1.5
7321,5,2.3,5,1.6915926468195905,4,2.1
7323,6,0.7,5,1.6915926468195905,6,2.4103657099769076
7324,6,0.6,5,1.6915926468195905,6,2.5
7325,3,0.2,3,0.9,6,2.4103657099769076
7326,8,0.9,7,1.8,8,1.9
7327,9,0.2,6,0.4,8,0.6
7328,8,1.4,7,0.8,7,0.9
7329,9,1.4,5,1.6915926468195905,6,3.3
7331,1,0.3,4,1.7,2,0.7
7332,4,0.4,2,0.5,2,1.0
7334,4,0.7,3,0.8,5,0.6
7335,4,0.4,2,0.1,2,1.0
7336,5,0.2,5,1.6915926468195905,6,0.2
7340,6,0.2,7,1.2,9,1.5
7342,4,0.2,4,0.7,6,0.9
7343,2,0.3,4,0.3,4,0.6
7344,5,0.3,5,1.6915926468195905,3,1.2
7345,4,10.0,5,1.6915926468195905,5,11.3
7346,3,0.2,4,0.7,4,0.9
7347,5,1.3,4,0.6,5,1.0
7349,9,0.1,9,0.9,8,1.7
7350,5,0.4,5,1.6915926468195905,7,0.5
7351,9,0.2,6,0.7,2,1.1
7352,3,0.3,5,1.6915926468195905,3,0.4
7353,5,1.0,3,2.5,6,2.4103657099769076
7355,8,0.5,8,3.6,8,1.2
7356,2,6.2,4,6.2,4,6.5
7357,6,0.3,7,1.6,6,2.4103657099769076
7360,8,0.7,4,1.6,6,2.4103657099769076
7361,8,0.7,7,0.3,8,1.1
7363,4,0.6,3,0.5,6,0.3
7364,5,0.8,6,1.4,7,2.4
7365,6,1.8,5,1.6915926468195905,5,1.4
7366,6,0.6,5,1.6915926468195905,7,1.0
7367,6,0.2,7,1.5,4,1.3
7368,5,1.1524111764292648,5,1.6915926468195905,8,2.2
7369,9,0.3,8,0.7,7,0.5
7370,6,1.8,5,1.6915926468195905,6,1.9
7371,5,0.2,5,1.6915926468195905,3,1.5
7372,9,0.5,7,0.6,8,0.6
7373,6,0.3,4,0.4,4,0.8
7375,5,1.1524111764292648,3,0.9,3,1.3
7379,4,0.8,5,1.6915926468195905,7,2.8
7380,8,1.3,8,1.9,7,0.6
7381,8,0.7,5,1.6915926468195905,9,1.1
7382,6,0.4,3,0.7,6,0.9
7383,9,0.5,7,1.1,8,3.3
7384,2,0.4,3,0.4,6,1.1
7386,8,0.2,6,0.7,7,1.1
7387,3,0.2,2,0.6,3,0.3
7388,5,0.2,4,0.6,6,2.4103657099769076
7390,4,0.5,4,0.7,5,5.9
7391,9,0.9,5,1.6915926468195905,6,3.8
7392,4,0.3,3,2.8,5,2.8
7393,5,0.4,5,1.0,6,1.0
7394,6,0.3,5,3.1,6,1.0
7395,5,0.3,4,0.1,3,1.7
7398,2,0.8,7,2.6,8,2.8
7399,6,0.8,6,0.3,7,2.0
7402,7,0.1,3,1.7,2,0.4
7403,5,1.1524111764292648,2,1.6,6,2.4103657099769076
7404,9,1.7,7,1.4,6,0.8
7405,4,0.5,4,1.1,3,0.9
7406,3,0.7,5,1.6915926468195905,7,1.1
7407,3,0.1,5,1.6915926468195905,5,1.2
7412,2,0.2,4,0.1,3,0.2
7413,7,1.2,7,0.6,9,0.5
7414,6,0.3,7,1.0,9,1.6
7415,7,0.5,5,0.7,3,0.5
7416,8,0.3,5,0.3,8,0.4
7418,9,0.4,9,7.2,10,0.8
7419,9,0.3,3,2.9,7,1.6
7420,8,2.6,5,2.6,8,2.8
7421,8,0.7,6,0.6,7,2.3
7422,9,0.9,5,1.6915926468195905,6,1.2
7424,6,0.1,5,1.6915926468195905,6,1.7
7427,3,0.2,4,1.3,5,0.4
7428,1,0.8,5,1.6915926468195905,7,9.9
7429,7,0.4,6,0.4,8,0.4
7431,5,1.2,5,1.6915926468195905,6,2.4103657099769076
7433,7,0.4,6,1.2,5,1.5
7434,3,0.3,6,1.2,8,1.5
7435,6,0.4,6,1.2,6,1.8
7437,4,0.6,5,0.8,4,1.2
7439,5,2.3,5,1.6915926468195905,4,2.1
7440,5,0.2,5,1.6915926468195905,4,1.8
7444,5,1.1524111764292648,5,1.6915926468195905,7,0.5
